tract,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
06037650602,7665,117968.23754399904,asian_nh,3828,45269.352648257125,0.499412915851272,0.0012713083702241756
06037650602,7665,117968.23754399904,hisp,705,12922.644838831866,0.09197651663405088,2.0296544249688477e-4
06037650603,3620,16923.716521465984,white_nh,1831,9939.302112877745,0.5058011049723757,4.280720365434722e-4
06037650603,3620,16923.716521465984,black_nh,34,533.6240426455779,0.009392265193370166,4.0607057400012775e-5
06037650603,3620,16923.716521465984,asian_nh,1434,9578.995020371209,0.3961325966850829,5.283193371731548e-4
06037650603,3620,16923.716521465984,hisp,199,4310.381463585887,0.054972375690607735,3.250235519254496e-4
06037650604,5825,69285.76047893126,white_nh,1900,47362.459696418184,0.3261802575107296,0.0011786078492439253
06037650604,5825,69285.76047893126,black_nh,137,11317.338162064281,0.02351931330472103,3.3241392348525007e-4
06037650604,5825,69285.76047893126,asian_nh,2303,117551.02040816325,0.3953648068669528,0.0031452627952139587
06037650604,5825,69285.76047893126,hisp,847,40732.8091942979,0.14540772532188842,0.0011572988175154366
06037650605,2959,23841.612697591485,white_nh,1142,25755.859609574924,0.3859411963501183,0.0025360262583175733
06037650605,2959,23841.612697591485,black_nh,89,1862.8800546927691,0.030077728962487327,2.102990353565577e-4
06037650605,2959,23841.612697591485,asian_nh,1329,35056.58669081033,0.4491382223724231,0.0034545724044657503
06037650605,2959,23841.612697591485,hisp,232,6438.964902393731,0.07840486650895573,7.186651507861535e-4
06037650701,2445,7139.993163403887,white_nh,1342,6936.0039171848,0.5488752556237219,8.004283499450613e-4
06037650701,2445,7139.993163403887,black_nh,8,53.21458597019614,0.0032719836400817996,8.888913325392488e-6
06037650701,2445,7139.993163403887,asian_nh,636,7037.628994558438,0.26012269938650306,0.001096433988043331
06037650701,2445,7139.993163403887,hisp,357,4553.173012074907,0.1460122699386503,7.361881784374698e-4
06037650702,4941,20062.26845649984,white_nh,2675,17082.251642168867,0.5413883829184376,4.5884374491230096e-4
06037650702,4941,20062.26845649984,black_nh,43,1862.8800546927691,0.008702691762801052,7.624314622720258e-5
06037650702,4941,20062.26845649984,asian_nh,1208,11973.281843294131,0.2444849220805505,4.4131774309449614e-4
06037650702,4941,20062.26845649984,hisp,739,11840.614924104546,0.14956486541185995,4.666204307889422e-4
06037650800,6684,77856.26518602007,white_nh,1573,13061.224489795917,0.2353381208856972,3.888726453379902e-4
06037650800,6684,77856.26518602007,black_nh,33,533.6240426455779,0.004937163375224416,1.1901870461178067e-5
06037650800,6684,77856.26518602007,asian_nh,4419,90547.94393991186,0.6611310592459605,0.0012650550212088712
06037650800,6684,77856.26518602007,hisp,318,2927.1717740966915,0.04757630161579892,6.94648084367112e-5
06037650901,6175,99541.208968875,white_nh,2301,44753.46680093495,0.3726315789473684,8.112047086194931e-4
06037650901,6175,99541.208968875,black_nh,171,14051.976607754917,0.027692307692307693,3.6652014089735564e-4
06037650901,6175,99541.208968875,asian_nh,1269,58832.05070167496,0.20550607287449393,0.0014326581876883606
06037650901,6175,99541.208968875,hisp,2131,109764.32220692711,0.3451012145748988,0.0025677385834896177
06037650902,6240,109361.88690052753,white_nh,1754,40978.55710867417,0.2810897435897436,8.30501019873323e-4
06037650902,6240,109361.88690052753,black_nh,61,2607.5147125396106,0.009775641025641026,6.669809503722295e-5
06037650902,6240,109361.88690052753,asian_nh,1939,47627.42398906145,0.3107371794871795,9.51977092485973e-4
06037650902,6240,109361.88690052753,hisp,2107,99541.208968875,0.33766025641025643,0.002236202891772037
06037651001,5923,49773.74562319269,white_nh,2077,22545.615801775668,0.3506668917778153,4.681918783637238e-4
06037651001,5923,49773.74562319269,black_nh,151,8314.779057843145,0.025493837582306264,2.3608819574655183e-4
06037651001,5923,49773.74562319269,asian_nh,1703,12922.644838831866,0.2875232145872024,4.8564662526321605e-4
06037651001,5923,49773.74562319269,hisp,1764,46048.72460527896,0.29782204963700826,0.0011867618296428706
06037651002,4931,33037.758335566,white_nh,1649,25367.097495403774,0.33441492597850336,8.913258306283221e-4
06037651002,4931,33037.758335566,black_nh,207,3844.753836346671,0.041979314540661124,1.5572978990859205e-4
06037651002,4931,33037.758335566,asian_nh,1830,21285.834388078456,0.37112147637396065,6.882858495558613e-4
06037651002,4931,33037.758335566,hisp,967,28150.51597823375,0.19610626647738796,0.0011054996939885032
06037651101,5414,39033.26835487477,white_nh,2191,25173.82507552591,0.4046915404506834,6.407453970818539e-4
06037651101,5414,39033.26835487477,black_nh,46,621.2063820548591,0.008496490579977835,2.109720590127314e-5
06037651101,5414,39033.26835487477,asian_nh,2367,39757.20845151098,0.43719985223494645,0.0011018323621888257
06037651101,5414,39033.26835487477,hisp,639,20234.846315167084,0.11802733653490949,6.717897447576115e-4
06037651102,3827,18048.983287294097,white_nh,1784,12511.340434770558,0.4661614841912725,5.864550154811937e-4
06037651102,3827,18048.983287294097,black_nh,120,3060.208239022182,0.03135615364515286,2.0773433542921874e-4
06037651102,3827,18048.983287294097,asian_nh,1210,11973.281843294131,0.31617454925529137,6.943220155120143e-4
06037651102,3827,18048.983287294097,hisp,588,13061.224489795917,0.15364515286124902,8.627069785435572e-4
06037651201,4909,30864.82940844966,white_nh,3376,30439.112720688092,0.6877164391933184,6.573693474811696e-4
06037651201,4909,30864.82940844966,black_nh,30,378.41483356583916,0.006111224281931147,1.5655146641430012e-5
06037651201,4909,30864.82940844966,asian_nh,904,4887.242357332249,0.18415155836219188,2.4623848355033624e-4
06037651201,4909,30864.82940844966,hisp,314,5866.908103214125,0.06396414748421267,2.3821729710727833e-4
06037651221,3384,24408.12631073253,white_nh,1069,17562.29155310834,0.31589834515366433,0.001320929108153025
06037651221,3384,24408.12631073253,black_nh,215,7037.628994558438,0.06353427895981087,6.05958145369752e-4
06037651221,3384,24408.12631073253,asian_nh,1419,51690.57935532746,0.41932624113475175,0.004139105870456027
06037651221,3384,24408.12631073253,hisp,529,12784.804279339622,0.1563238770685579,0.001064348422122899
06037651222,6263,69285.76047893126,white_nh,2146,21463.585887048346,0.34264729362925117,7.545724225159589e-4
06037651222,6263,69285.76047893126,black_nh,221,9818.46065723709,0.035286603863962956,2.4811084637336046e-4
06037651222,6263,69285.76047893126,asian_nh,2650,85143.33755231382,0.42311991058598114,0.0018543980287252992
06037651222,6263,69285.76047893126,hisp,1029,17886.013617760364,0.16429825961999042,4.0830211522899863e-4
06037651302,6271,48159.56984876341,white_nh,4269,54491.73603348085,0.6807526710253549,8.181326166672717e-4
06037651302,6271,48159.56984876341,black_nh,2,13.303646492549035,3.189284005740711e-4,3.384207454617804e-7
06037651302,6271,48159.56984876341,asian_nh,669,8878.33630509696,0.1066815499920268,2.1182812670588887e-4
06037651302,6271,48159.56984876341,hisp,754,14634.38068753984,0.12023600701642481,3.544309232318232e-4
06037651304,4677,51414.52869060707,white_nh,3449,31293.502462098466,0.7374385289715629,0.0027088156353810644
06037651304,4677,51414.52869060707,black_nh,180,6536.89452240833,0.03848620910840282,2.9535717070438937e-4
06037651304,4677,51414.52869060707,asian_nh,240,9225.339751110947,0.05131494547787043,4.1555349191595956e-4
06037651304,4677,51414.52869060707,hisp,425,8993.265028963146,0.09087021595039556,3.917246969203083e-4
06037651401,2528,10060.882659990206,white_nh,1611,7769.69909738454,0.6372626582278481,5.764453106927187e-4
06037651401,2528,10060.882659990206,black_nh,11,119.73281843294129,0.00435126582278481,1.8705424963138292e-5
06037651401,2528,10060.882659990206,asian_nh,579,4553.173012074907,0.22903481012658228,6.298773125921374e-4
06037651401,2528,10060.882659990206,hisp,242,3695.457359041398,0.09572784810126582,5.638214704531109e-4
06037651402,6259,49502.868598774956,white_nh,2242,34602.784527120035,0.35820418597220005,7.211487229228635e-4
06037651402,6259,49502.868598774956,black_nh,0,106.79871767629642,0,2.7261900920203948e-6
06037651402,6259,49502.868598774956,asian_nh,2931,63338.66095102596,0.4682856686371625,0.0013397063366115012
06037651402,6259,49502.868598774956,hisp,760,30864.82940844966,0.12142514778718645,7.692378688671781e-4
06037670001,3468,33259.11623137258,white_nh,1528,24218.549348213706,0.4405997693194925,0.0014768423526830166
06037670001,3468,33259.11623137258,black_nh,186,11447.048715366636,0.05363321799307959,9.438226890893481e-4
06037670001,3468,33259.11623137258,asian_nh,622,8650.696131780009,0.17935409457900808,6.303155708374466e-4
06037670001,3468,33259.11623137258,hisp,987,26939.88414741179,0.28460207612456745,0.0020159559742392195
06037670002,4013,41720.23540063377,white_nh,1670,32597.25981836827,0.4161475205581859,0.0015755051522409432
06037670002,4013,41720.23540063377,black_nh,193,4310.381463585887,0.04809369548965861,2.616640704137196e-4
06037670002,4013,41720.23540063377,asian_nh,771,6936.0039171848,0.19212559182656366,5.263228040986277e-4
06037670002,4013,41720.23540063377,hisp,1140,22545.615801775668,0.28407675056067777,0.0011909220205224135
06037670003,5610,84082.37174453304,white_nh,2622,39515.15599449377,0.46737967914438505,6.719566277577386e-4
06037670003,5610,84082.37174453304,black_nh,71,2484.8255282194364,0.01265597147950089,7.852535264109673e-5
06037670003,5610,84082.37174453304,asian_nh,907,19548.969429328998,0.16167557932263815,5.513181804562558e-4
06037670003,5610,84082.37174453304,hisp,1869,111787.58511100229,0.3331550802139037,0.0032554258741339186
06037670100,7001,83730.19465821638,white_nh,2943,95366.45079036594,0.420368518783031,0.0016438265041055858
06037670100,7001,83730.19465821638,black_nh,425,15682.042848828076,0.06070561348378803,3.13654923234633e-4
06037670100,7001,83730.19465821638,asian_nh,1028,22728.540941048217,0.14683616626196258,4.268830442853237e-4
06037670100,7001,83730.19465821638,hisp,2173,103023.4384382997,0.310384230824168,0.0019373445539127316
06037670201,3825,38554.33708114301,white_nh,2334,28559.972653615547,0.6101960784313726,9.708867216014014e-4
06037670201,3825,38554.33708114301,black_nh,21,212.85834388078456,0.005490196078431373,1.4469390699236918e-5
06037670201,3825,38554.33708114301,asian_nh,929,21285.834388078456,0.24287581699346406,0.00129943632694088
06037670201,3825,38554.33708114301,hisp,398,6635.563233894734,0.10405228758169935,4.2500850843374605e-4
06037670202,2629,10306.261028630557,white_nh,1570,9108.932844301144,0.5971852415367059,7.861242766259903e-4
06037670202,2629,10306.261028630557,black_nh,44,651.8786781349027,0.016736401673640166,9.389836955130696e-5
06037670202,2629,10306.261028630557,asian_nh,549,2861.762178841659,0.20882464815519208,3.4902413083926864e-4
06037670202,2629,10306.261028630557,hisp,348,17562.29155310834,0.13236972232788133,0.002514845301146714
06037670324,5167,50864.64463558172,white_nh,3687,65498.655777385655,0.7135668666537642,0.0014832451499968329
06037670324,5167,50864.64463558172,black_nh,22,289.7238569488456,0.004257789820011612,1.0817399956002372e-5
06037670324,5167,50864.64463558172,asian_nh,740,30864.82940844966,0.14321656667311786,0.0011170001286185357
06037670324,5167,50864.64463558172,hisp,513,18048.983287294097,0.09928391716663441,6.572652773636521e-4
06037670326,3488,33927.62446762317,white_nh,1968,17401.539157990042,0.5642201834862385,0.0023180893582101887
06037670326,3488,33927.62446762317,black_nh,49,2191.0366681756454,0.01404816513761468,1.7954259126542625e-4
06037670326,3488,33927.62446762317,asian_nh,1040,14781.829436165592,0.2981651376146789,9.670755600495883e-4
06037670326,3488,33927.62446762317,hisp,217,5410.519119372511,0.06221330275229358,4.339256889589418e-4
06037670328,4936,33259.11623137258,white_nh,3253,37369.94299757024,0.659035656401945,9.409164075884199e-4
06037670328,4936,33259.11623137258,black_nh,18,195.48969429328997,0.003646677471636953,8.005526083625257e-6
06037670328,4936,33259.11623137258,asian_nh,995,24598.442364723167,0.20158022690437602,9.541487557530382e-4
06037670328,4936,33259.11623137258,hisp,499,40243.53063996082,0.10109400324149109,0.0016378043558648893
06037670403,2689,9460.370839145979,white_nh,1396,5590.857438493732,0.5191521011528449,4.2058166222294077e-4
06037670403,2689,9460.370839145979,black_nh,20,178.8601361776037,0.007437709185570844,2.4663763547694812e-5
06037670403,2689,9460.370839145979,asian_nh,998,7877.236906532645,0.3711416883599851,9.091911054254284e-4
06037670403,2689,9460.370839145979,hisp,138,1200.6540959525505,0.051320193380438826,1.6260311086247113e-4
06037670405,2818,12511.340434770558,white_nh,1392,28354.874770188748,0.49396735273243436,0.0031862064919348666
06037670405,2818,12511.340434770558,black_nh,37,505.9081124527675,0.01312987934705465,6.34357599487234e-5
06037670405,2818,12511.340434770558,asian_nh,1005,6341.774373850943,0.3566359119943222,5.98210948698513e-4
06037670405,2818,12511.340434770558,hisp,259,30227.36301401502,0.09190915542938254,0.0037931250106905106
06037670406,1993,5500.318733197217,white_nh,843,5774.152123502185,0.422980431510286,0.0012059460113012135
06037670406,1993,5500.318733197217,black_nh,107,4152.2158886189145,0.05368790767686904,0.0010413672683887126
06037670406,1993,5500.318733197217,asian_nh,886,4887.242357332249,0.4445559458103362,9.567390600769853e-4
06037670406,1993,5500.318733197217,hisp,80,3196.2010698349054,0.04014049172102358,8.024419213754206e-4
06037670407,6128,62728.1713953123,white_nh,2158,66122.44897959185,0.35215404699738906,0.001553652980582889
06037670407,6128,62728.1713953123,black_nh,145,5058.711578791771,0.023661879895561358,1.3377555587784946e-4
06037670407,6128,62728.1713953123,asian_nh,2630,64259.93847063497,0.429177545691906,0.0014035280810796716
06037670407,6128,62728.1713953123,hisp,780,43223.54745429181,0.1272845953002611,0.0011239570103713395
06037670411,4430,36901.35900444379,white_nh,2700,29179.700852726783,0.6094808126410836,7.88389691541727e-4
06037670411,4430,36901.35900444379,black_nh,61,1759.4072486396094,0.013769751693002256,8.929525894592486e-5
06037670411,4430,36901.35900444379,asian_nh,1163,18874.918007039843,0.26252821670428894,8.321895683811819e-4
06037670411,4430,36901.35900444379,hisp,248,5410.519119372511,0.05598194130925508,2.6980372288298214e-4
06037670413,4808,29179.700852726783,white_nh,2061,28354.874770188748,0.4286605657237937,9.946465153042666e-4
06037670413,4808,29179.700852726783,black_nh,90,4230.929130366496,0.018718801996672214,1.8258119922536067e-4
06037670413,4808,29179.700852726783,asian_nh,1952,16923.716521465984,0.4059900166389351,5.240368197748198e-4
06037670413,4808,29179.700852726783,hisp,514,47627.42398906145,0.10690515806988353,0.0020458630360841905
06037670416,4213,44240.53731950001,white_nh,1932,24408.12631073253,0.45858058390695466,8.509886493903563e-4
06037670416,4213,44240.53731950001,black_nh,251,31078.79638953816,0.05957749821979587,0.0017421332309110235
06037670416,4213,44240.53731950001,asian_nh,1470,29387.755102040814,0.34892000949442203,0.0013522555777241052
06037670416,4213,44240.53731950001,hisp,362,14487.671030385898,0.08592451934488488,7.978335525467506e-4
06037670500,1684,9698.358293068246,white_nh,1224,7037.628994558438,0.7268408551068883,0.004288387239200024
06037670500,1684,9698.358293068246,black_nh,11,44.71503404440092,0.006532066508313539,1.591365801262654e-5
06037670500,1684,9698.358293068246,asian_nh,276,1158.8954277953824,0.16389548693586697,5.005226343982422e-4
06037670500,1684,9698.358293068246,hisp,106,1420.5338088155136,0.06294536817102138,4.873688069932874e-4
06037670602,7059,60315.776831330084,white_nh,4386,42468.56551583966,0.621334466638334,3.8497825505054504e-4
06037670602,7059,60315.776831330084,black_nh,132,2669.9679419074105,0.018699532511687208,5.315883527783315e-5
06037670602,7059,60315.776831330084,asian_nh,1386,41472.27021184209,0.1963450913727157,7.856195186970874e-4
06037670602,7059,60315.776831330084,hisp,555,12375.717149693739,0.0786230344241394,2.4087889370026178e-4
06037670701,7177,71869.62426437302,white_nh,3643,54208.29445404237,0.5075937021039432,6.929033682141706e-4
06037670701,7177,71869.62426437302,black_nh,48,2365.0927097864947,0.006688031210812317,4.5853402567828475e-5
06037670701,7177,71869.62426437302,asian_nh,1365,40732.8091942979,0.19019088755747526,7.40314437275858e-4
06037670701,7177,71869.62426437302,hisp,1703,41225.04411452223,0.23728577400027867,7.217810599913711e-4
06037670702,5551,41720.23540063377,white_nh,3859,47893.127373176525,0.6951900558457935,8.999333641358432e-4
06037670702,5551,41720.23540063377,black_nh,54,1708.7794828207427,0.009727976941091695,5.532723518580194e-5
06037670702,5551,41720.23540063377,asian_nh,814,8878.33630509696,0.14664024500090073,2.590158483370486e-4
06037670702,5551,41720.23540063377,hisp,577,19210.465535240808,0.10394523509277608,6.088121470588009e-4
06037700101,5191,87644.79263864896,white_nh,4277,96496.15210502491,0.8239260258139087,0.001373022534112119
06037700101,5191,87644.79263864896,black_nh,160,7769.69909738454,0.030822577538046618,2.8524814807228636e-4
06037700101,5191,87644.79263864896,asian_nh,196,7451.5202187710765,0.03775765748410711,2.718933962233296e-4
06037700101,5191,87644.79263864896,hisp,433,7769.69909738454,0.08341360046233866,2.65707482920266e-4
06037700102,3915,39515.15599449377,white_nh,2749,32597.25981836827,0.7021711366538953,8.556367632220589e-4
06037700102,3915,39515.15599449377,black_nh,339,15834.66523775649,0.08659003831417625,0.0010137769314779508
06037700102,3915,39515.15599449377,asian_nh,157,6835.117931282971,0.040102171136653895,4.418001487238005e-4
06037700102,3915,39515.15599449377,hisp,513,23281.75090769671,0.1310344827586207,0.0014747140640066127
06037700200,7181,118386.19377130664,white_nh,5401,156613.85242191036,0.7521236596574293,0.0017384059963839902
06037700200,7181,118386.19377130664,black_nh,342,17723.78303969845,0.04762567887480852,3.384982595460335e-4
06037700200,7181,118386.19377130664,asian_nh,309,12647.702811319186,0.043030218632502434,2.410176386414088e-4
06037700200,7181,118386.19377130664,hisp,751,24408.12631073253,0.10458153460520819,4.4822092478766354e-4
06037700300,6240,98393.76945889267,white_nh,4787,86926.39572805131,0.767147435897436,7.452993496561243e-4
06037700300,6240,98393.76945889267,black_nh,188,8650.696131780009,0.03012820512820513,2.1987444646980625e-4
06037700300,6240,98393.76945889267,asian_nh,291,5960.403174397871,0.046634615384615385,1.4758017055637948e-4
06037700300,6240,98393.76945889267,hisp,711,28765.80962851415,0.11394230769230769,7.059597440427322e-4
06037700400,5375,93498.39709537051,white_nh,4152,63952.10687262682,0.7724651162790698,0.0041446947128807215
06037700400,5375,93498.39709537051,black_nh,195,7037.628994558438,0.03627906976744186,2.3933608652656425e-4
06037700400,5375,93498.39709537051,asian_nh,302,10306.261028630557,0.05618604651162791,3.46517203188968e-4
06037700400,5375,93498.39709537051,hisp,434,14196.468990493435,0.08074418604651162,4.702873210970314e-4
06037700501,3933,47893.127373176525,white_nh,2387,42719.48707051857,0.6069158403254513,0.0016212446527372364
06037700501,3933,47893.127373176525,black_nh,274,13481.397991518923,0.06966692092550215,8.565122076139736e-4
06037700501,3933,47893.127373176525,asian_nh,319,14930.017276263154,0.08110856852275616,9.448206320539174e-4
06037700501,3933,47893.127373176525,hisp,725,27340.471725131883,0.18433765573353675,0.001662285532429916
06037700502,4313,60614.73933167653,white_nh,3230,59720.069105052615,0.748898678414097,0.001382882596572557
06037700502,4313,60614.73933167653,black_nh,76,2607.5147125396106,0.01762114537444934,1.391623406742517e-4
06037700502,4313,60614.73933167653,asian_nh,428,22912.20517179257,0.09923487131926734,0.0011996202073225482
06037700502,4313,60614.73933167653,hisp,509,15682.042848828076,0.11801530257361466,7.9764805003509e-4
06037700600,4990,101468.3899816151,white_nh,4338,108960.19068559972,0.8693386773547094,0.0012961988807372868
06037700600,4990,101468.3899816151,black_nh,27,683.2900656867545,0.005410821643286573,2.7321953588987377e-5
06037700600,4990,101468.3899816151,asian_nh,312,18542.326844726118,0.0625250501002004,7.287379632419641e-4
06037700600,4990,101468.3899816151,hisp,132,2545.800574643619,0.026452905811623247,1.0509209650817195e-4
06037700700,3514,71869.62426437302,white_nh,3082,80939.38526066834,0.8770631758679568,0.0020775835454810046
06037700700,3514,71869.62426437302,black_nh,35,505.9081124527675,0.0099601593625498,4.1547601149453954e-5
06037700700,3514,71869.62426437302,asian_nh,163,10430.058850158443,0.04638588503130336,8.321394112454291e-4
06037700700,3514,71869.62426437302,hisp,101,2424.5895732670615,0.028742174160500854,1.9154353987155492e-4
06037700801,5194,112602.063912935,white_nh,4032,77517.391746196,0.7762803234501348,0.005388635605876069
06037700801,5194,112602.063912935,black_nh,63,2365.0927097864947,0.012129380053908356,8.70545693717703e-5
06037700801,5194,112602.063912935,asian_nh,608,56496.521650760806,0.11705814401232191,0.00203700500619864
06037700801,5194,112602.063912935,hisp,272,7985.513807152557,0.05236811705814401,2.8455835383776526e-4
06037700802,3947,46309.99344056319,white_nh,2890,34602.784527120035,0.7322016721560679,6.27461559075959e-4
06037700802,3947,46309.99344056319,black_nh,140,9578.995020371209,0.0354699771978718,6.111334649943398e-4
06037700802,3947,46309.99344056319,asian_nh,432,9939.302112877745,0.10945021535343298,6.0239126813769e-4
06037700802,3947,46309.99344056319,hisp,378,20408.163265306124,0.09576893843425387,0.0012827310728012013
06037700901,3690,65187.86781349027,white_nh,2835,62728.1713953123,0.7682926829268293,0.001780942483121339
06037700901,3690,65187.86781349027,black_nh,30,289.7238569488456,0.008130081300813009,2.159448440482512e-5
06037700901,3690,65187.86781349027,asian_nh,473,5590.857438493732,0.12818428184281844,4.892717438372024e-4
06037700901,3690,65187.86781349027,hisp,251,5410.519119372511,0.06802168021680217,3.7521009546904034e-4
06037700902,7575,127768.22091444091,white_nh,5597,153263.92032593934,0.7388778877887788,0.0014553705138515278
06037700902,7575,127768.22091444091,black_nh,95,2424.5895732670615,0.012541254125412541,4.190428035848067e-5
06037700902,7575,127768.22091444091,asian_nh,916,36901.35900444379,0.12092409240924093,6.105379786587105e-4
06037700902,7575,127768.22091444091,hisp,526,18874.918007039843,0.06943894389438944,3.182058303623555e-4
06037701000,5596,69606.15663196017,white_nh,4433,102244.43602701378,0.7921729807005004,0.0018701427933379233
06037701000,5596,69606.15663196017,black_nh,79,1810.774105930285,0.014117226590421729,5.738111055372887e-5
06037701000,5596,69606.15663196017,asian_nh,469,34602.784527120035,0.08380986418870622,0.0010893702405317463
06037701000,5596,69606.15663196017,hisp,344,9225.339751110947,0.061472480343102216,2.861965704976534e-4
06037701100,1045,56496.521650760806,white_nh,374,7243.09642372114,0.35789473684210527,0.013259457610345646
06037701100,1045,56496.521650760806,black_nh,353,11188.366700233737,0.33779904306220093,0.016148973443357018
06037701100,1045,56496.521650760806,asian_nh,76,961.1884590866678,0.07272727272727272,0.0011538316763929453
06037701100,1045,56496.521650760806,hisp,193,7662.900379708242,0.184688995215311,0.008781848531864768
06037701201,3826,51139.21711735849,white_nh,3123,36435.731377204575,0.816257187663356,0.004816725274886431
06037701201,3826,51139.21711735849,black_nh,24,289.7238569488456,0.006272869837950863,1.9929678104506024e-5
06037701201,3826,51139.21711735849,asian_nh,347,2607.5147125396106,0.09069524307370622,2.068663580029045e-4
06037701201,3826,51139.21711735849,hisp,208,5321.458597019614,0.054364871928907474,3.532051609811072e-4
06037701202,3453,26147.57808963332,white_nh,2534,27541.874151199638,0.7338546191717348,0.001128914993331625
06037701202,3453,26147.57808963332,black_nh,100,4390.572888277085,0.028960324355632783,0.00036639824936557424
06037701202,3453,26147.57808963332,asian_nh,269,5774.152123502185,0.07790327251665219,4.709692304574138e-4
06037701202,3453,26147.57808963332,hisp,423,8650.696131780009,0.12250217202432667,6.926243701356779e-4
06037701302,4888,39273.84262894836,white_nh,3622,39757.20845151098,0.7409983633387889,7.614418509313577e-4
06037701302,4888,39273.84262894836,black_nh,25,478.93127373176515,0.005114566284779051,2.0002219838851715e-5
06037701302,4888,39273.84262894836,asian_nh,489,13765.209116693304,0.10004091653027823,5.596787531197521e-4
06037701302,4888,39273.84262894836,hisp,613,21285.834388078456,0.12540916530278232,8.650462942955847e-4
06037701304,6356,83378.75666337156,white_nh,4853,72522.98112545154,0.763530522341095,5.919722027643562e-4
06037701304,6356,83378.75666337156,black_nh,116,4553.173012074907,0.01825047199496539,1.1201838687431313e-4
06037701304,6356,83378.75666337156,asian_nh,593,12511.340434770558,0.09329767149150409,2.9173125013789053e-4
06037701304,6356,83378.75666337156,hisp,518,15379.015345386684,0.08149779735682819,3.6697244027832153e-4
06037701402,6075,142511.98713980836,white_nh,4467,113829.32530187267,0.7353086419753087,9.96490785814059e-4
06037701402,6075,142511.98713980836,black_nh,239,22728.540941048217,0.039341563786008234,6.09879030133975e-4
06037701402,6075,142511.98713980836,asian_nh,429,11447.048715366636,0.07061728395061728,2.909141851668476e-4
06037701402,6075,142511.98713980836,hisp,726,46048.72460527896,0.11950617283950617,0.0011925934744725023
06037701501,5046,83730.19465821638,white_nh,3935,88005.09973115547,0.7798256044391597,0.0014565335475803618
06037701501,5046,83730.19465821638,black_nh,79,2484.8255282194364,0.015655965120887832,9.678309860492232e-5
06037701501,5046,83730.19465821638,asian_nh,389,10805.886863572952,0.07709076496234642,4.0484771514610424e-4
06037701501,5046,83730.19465821638,hisp,370,28765.80962851415,0.07332540626238605,0.0011120687923548496
06037701502,3783,38078.362173298476,white_nh,2668,34151.938729316986,0.7052603753634682,0.0010629560411214455
06037701502,3783,38078.362173298476,black_nh,112,1330.3646492549035,0.029606132698916203,9.062818947263187e-5
06037701502,3783,38078.362173298476,asian_nh,400,6835.117931282971,0.10573618821041501,4.478622454378744e-4
06037701502,3783,38078.362173298476,hisp,399,6936.0039171848,0.10547184773988898,4.5506029532268793e-4
06037701601,4728,25173.82507552591,white_nh,3445,35973.06011585258,0.7286379018612521,0.0010113608513556817
06037701601,4728,25173.82507552591,black_nh,41,332.5911623137259,0.008671742808798646,1.4793699089025146e-5
06037701601,4728,25173.82507552591,asian_nh,647,10060.882659990206,0.13684433164128595,4.2898251468553687e-4
06037701601,4728,25173.82507552591,hisp,260,6149.610591180792,0.05499153976311337,2.7169578344258795e-4
06037701602,4019,39033.26835487477,white_nh,2635,46572.00136731922,0.6556357302811645,0.001844512419564203
06037701602,4019,39033.26835487477,black_nh,122,1708.7794828207427,0.030355809902960936,1.0356450640604358e-4
06037701602,4019,39033.26835487477,asian_nh,309,4635.5817111815295,0.07688479721323713,2.7270598045865587e-4
06037701602,4019,39033.26835487477,hisp,799,18708.252880147076,0.19880567305299826,0.0010627247534852927
06037701701,3384,37841.483356583914,white_nh,1985,23654.25300948809,0.5865839243498818,9.285918677544503e-4
06037701701,3384,37841.483356583914,black_nh,186,4887.242357332249,0.0549645390070922,4.167958582049846e-4
06037701701,3384,37841.483356583914,asian_nh,307,1915.7250949270606,0.0907210401891253,1.9448811795809513e-4
06037701701,3384,37841.483356583914,hisp,675,18212.69204829963,0.19946808510638298,0.0014589475248258607
06037701702,3427,40732.8091942979,white_nh,1522,24598.442364723167,0.44412022176831045,0.0014103990268837993
06037701702,3427,40732.8091942979,black_nh,150,3844.753836346671,0.04377006127808579,3.207264694761618e-4
06037701702,3427,40732.8091942979,asian_nh,399,4972.607422326105,0.1164283629997082,3.76390275866188e-4
06037701702,3427,40732.8091942979,hisp,1178,18542.326844726118,0.34374088123723373,0.0011690261733956799
06037701801,6779,46309.99344056319,white_nh,2147,31293.502462098466,0.31671337955450657,5.798794746496294e-4
06037701801,6779,46309.99344056319,black_nh,737,23841.612697591485,0.10871810001475143,5.068942775545675e-4
06037701801,6779,46309.99344056319,asian_nh,1206,45528.404209125925,0.17790234547868417,9.58826686021833e-4
06037701801,6779,46309.99344056319,hisp,2572,55346.49532062712,0.37940699218173773,0.001059304878141776
06037701802,4420,55346.49532062712,white_nh,1800,36435.731377204575,0.4072398190045249,0.0013951819298119053
06037701802,4420,55346.49532062712,black_nh,566,12922.644838831866,0.12805429864253393,6.15009845979283e-4
06037701802,4420,55346.49532062712,asian_nh,419,9225.339751110947,0.09479638009049773,4.467546000955915e-4
06037701802,4420,55346.49532062712,hisp,1320,31725.131881634497,0.2986425339366516,0.0013712313378352117
06037701902,4623,61516.06138154674,white_nh,3079,37135.281455271106,0.6660177373999567,0.0030143254791592214
06037701902,4623,61516.06138154674,black_nh,427,42468.56551583966,0.09236426562837984,0.0019625448781172517
