tract,baplus,total,baplus_se2,total_se2,baplus_share,baplus_share_se2
06059088501,705,4253,7490.6920667769145,33037.758335566,0.16576534211145075,3.6393588881583735e-4
06059088502,651,3474,8337.690893469204,25173.82507552591,0.18739205526770294,6.176064657389881e-4
06059088601,1103,4756,25918.829279108653,35742.833122384305,0.23191757779646763,0.001060869406504899
06059088602,636,3006,12396.042165168466,18048.983287294097,0.21157684630738524,0.0012824300086780498
06059088701,1013,4119,12124.426049278922,21108.821980580367,0.24593347899975723,6.393724155647878e-4
06059088702,876,4224,16436.655241544333,33037.758335566,0.20738636363636365,8.415862988479351e-4
06059088801,1306,5209,25001.247216858676,46834.748385547064,0.250719907851795,8.129082382258746e-4
06059088802,587,3638,5927.883149638306,19042.322225404427,0.16135239142385926,4.1043490429859726e-4
06059088901,885,4843,14578.20973568241,63338.66095102596,0.18273797233119968,5.313714685156345e-4
06059088902,612,3138,8621.50201864358,21463.585887048346,0.1950286806883365,7.926347305211816e-4
06059088903,1067,6145,17762.21579623248,50864.64463558172,0.17363710333604557,4.2977262171527353e-4
06059088904,1005,4510,19770.327325135575,46572.00136731922,0.22283813747228381,8.582902303218048e-4
06059088905,1068,4091,23153.51853733798,69285.76047893126,0.2610608653141041,0.0011012901650671214
06059089001,573,5295,8452.989163071294,59127.31774466237,0.10821529745042494,2.76797403313836e-4
06059089003,294,2359,2778.614388263227,14634.38068753984,0.12462908011869436,4.5846572860882694e-4
06059089004,523,4484,8949.658632126459,45788.194861466545,0.11663693131132917,4.1413717569934523e-4
06059089102,517,4645,11621.843848449293,36204.02620079267,0.11130247578040904,5.178590422724103e-4
06059089104,314,3476,6600.8259347197445,41720.23540063377,0.0903337169159954,5.181329947376569e-4
06059089105,176,3469,2292.2921998133793,32159.717667057765,0.05073508215624099,1.836063391610994e-4
06059089106,240,2712,2130.80071322327,14051.976607754917,0.08849557522123894,2.7474758808104804e-4
06059089107,721,3622,20433.661921083505,36668.175645088275,0.19906129210381004,0.0014468205425627832
06059099202,873,5501,11174.32396226938,103805.3972154729,0.15869841846936922,4.5565850280754284e-4
06059099203,740,4601,13197.95641208045,52523.165898319494,0.1608346011736579,5.59270011792337e-4
06059099204,1040,3499,15673.543296902282,36204.02620079267,0.297227779365533,0.0010189594881579455
06059099212,829,3798,12175.053815097792,27340.471725131883,0.21827277514481305,7.537344425085692e-4
06059099214,742,2579,7279.6814515756505,11447.048715366636,0.28770841411399767,9.520236962140455e-4
06059099215,1527,3592,23092.54349091379,19890.42968930442,0.42511135857461024,0.0015111804735292026
06059099216,1066,3178,13863.1387367079,17562.29155310834,0.3354310887350535,0.0011769808635967547
06059099217,965,1768,5399.063201559483,6835.117931282971,0.545814479638009,0.0010758090230246814
06059099220,1522,4007,36337.801757189976,47362.459696418184,0.3798352882455703,0.001837599659106471
06059099222,1001,3785,11453.700538612911,37605.34363134117,0.2644649933949802,6.158996975879502e-4
06059099223,963,3604,14705.333468833436,24408.12631073253,0.2672031076581576,9.979858250704116e-4
06059099224,1199,2601,16501.69529106346,11840.614924104546,0.4609765474817378,0.0020672810745029535
06059099225,1097,2430,14155.818959543978,10060.882659990206,0.451440329218107,0.0020500647706446786
06059099226,1299,3379,29228.480889866132,20234.846315167084,0.3844332642793726,0.002298022376902824
06059099227,1281,4111,14501.34422261435,40243.53063996082,0.3116030162977378,6.268425714438399e-4
06059099229,1892,4698,42749.7898208627,44496.63251448158,0.40272456364410386,0.0016099262724073575
06059099230,1380,3193,11505.43694163949,12375.717149693739,0.4321954274976511,9.017671858478059e-4
06059099231,2299,3959,25164.2168863924,16452.54570818821,0.5807021975246275,0.001251535678883913
06059099232,1820,4063,18826.137969900497,25173.82507552591,0.44794486832389857,8.344390543487722e-4
06059099233,984,2423,10654.003566116351,7451.5202187710765,0.40610813041683863,0.0016053797336995075
06059099234,1082,2490,11184.671242874696,7769.69909738454,0.43453815261044176,0.0015673247520420189
06059099235,1458,3793,18842.767528016182,20582.219306916973,0.3843923016082257,0.0010983358108575465
06059099237,1252,2642,11134.413022791734,12647.702811319186,0.4738834216502649,0.0011882493521751048
06059099238,1694,3156,12740.08924529522,16923.716521465984,0.5367553865652726,7.895576147595686e-4
06059099239,1411,2618,14222.337192006726,6054.637337053427,0.538961038961039,0.001818460809280358
06059099240,2175,3997,39237.25760109386,36204.02620079267,0.5441581185889417,0.0017849860819460868
06059099241,1024,3307,14908.21407784481,19210.465535240808,0.3096462050196553,0.0011947697795111046
06059099242,986,2690,11744.163487033566,21821.306159403553,0.36654275092936806,0.0012178373300565696
06059099243,1525,3203,22241.849206862466,14930.017276263154,0.4761161411177022,0.0018380963535942765
06059099244,1525,2971,13049.029480511083,10554.595763158137,0.5132951868057893,0.001163291551985223
06059099245,1115,2097,10504.70708881108,3997.0066795391763,0.5317119694802098,0.0021318651231416142
06059099246,925,2525,11008.028381112515,14196.468990493435,0.36633663366336633,0.001427754351517339
06059099247,273,2279,1451.2061048955572,14051.976607754917,0.11978938130759105,3.1823170660227375e-4
06059099248,405,3267,6725.36284771944,49232.73066582903,0.12396694214876033,5.592244297155366e-4
06059099249,108,2602,751.6560268290203,10805.886863572952,0.0415065334358186,1.082711944446456e-4
06059099250,729,2095,8581.221533430029,12106.687853955524,0.34797136038186155,0.0016211560705060078
06059099251,1590,3920,48841.381731506546,28559.972653615547,0.40561224489795916,0.0028726740223122076
06059099305,1621,5511,35232.49046110069,37841.483356583914,0.29413899473779714,0.0010522670707999728
06059099306,1928,4765,41835.533670235855,78536.22934008371,0.40461699895068204,0.0012762692945542007
06059099307,926,2042,10519.858463983148,14487.671030385898,0.4534769833496572,0.0018083982405323767
06059099308,2831,4392,53165.436387320886,19210.465535240808,0.6445810564663024,0.0023423830057760203
06059099309,1861,3898,44577.563030644575,15834.66523775649,0.4774243201641868,0.002696275861661485
06059099310,1951,3738,49670.642362875435,56785.87596197374,0.5219368646334939,0.0024477215949009717
