tract,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
06053011602,over65,5925,138411.13810848014,2577,62120.638205485906,0.43493670886075947,0.001023693821581595
06053011604,under18,1860,30864.82940844966,210,5058.711578791771,0.11290322580645161,0.0013485007881567106
06053011604,over65,1860,30864.82940844966,966,4471.503404440091,0.5193548387096775,0.0036988833444776283
06053011700,under18,4027,62120.638205485906,1029,13481.397991518923,0.25552520486714675,0.0010814418195913746
06053011700,over65,4027,62120.638205485906,1284,12647.702811319186,0.31884777750186244,0.0011693560079789056
06053011801,under18,2195,27946.896277750573,614,17562.29155310834,0.2797266514806378,0.003191251762429472
06053011801,over65,2195,27946.896277750573,645,11317.338162064281,0.2938496583143508,0.0018480996123562217
06053011802,under18,1681,28354.874770188748,155,4310.381463585887,0.09220701963117192,0.0014400738439771163
06053011802,over65,1681,28354.874770188748,808,14341.700464703761,0.4806662700773349,0.0027569877304036636
06053011900,under18,4439,68966.1034173742,613,10932.641050988072,0.1380941653525569,4.8807884983315e-4
06053011900,over65,4439,68966.1034173742,1656,15228.610230873697,0.37305699481865284,0.0012599380507511654
06053012000,under18,4128,27541.874151199638,776,8204.284882807808,0.187984496124031,4.2434521606840906e-4
06053012000,over65,4128,27541.874151199638,945,22728.540941048217,0.22892441860465115,0.0012491015905834412
06053012100,under18,2143,10554.595763158137,435,1375.0796832993042,0.20298646756882874,3.9411782979490676e-4
06053012100,over65,2143,10554.595763158137,641,1708.7794828207427,0.29911339244050394,5.777063017036731e-4
06053012200,under18,2665,17401.539157990042,392,3695.457359041398,0.14709193245778612,4.6731228889880484e-4
06053012200,over65,2665,17401.539157990042,672,6341.774373850943,0.25215759849906194,7.371386292186996e-4
06053012302,under18,2021,11840.614924104546,373,3477.0558291220514,0.18456209797130133,7.525453234969876e-4
06053012302,over65,2021,11840.614924104546,453,1158.8954277953824,0.22414646214745176,4.293824537233927e-4
06053012401,under18,1567,12375.717149693739,170,961.1884590866678,0.10848755583918315,4.5076360677799235e-4
06053012401,over65,1567,12375.717149693739,499,3405.733502092553,0.3184428844926611,0.0018980756480669375
06053012402,under18,3093,31942.05522861023,485,1561.3307341949908,0.15680569026834787,2.4530248478369374e-4
06053012402,over65,3093,31942.05522861023,884,7662.900379708242,0.28580666020045264,0.0010737408093087848
06053012502,under18,5327,98393.76945889267,732,20234.846315167084,0.137413178149052,6.476013532037076e-4
06053012502,over65,5327,98393.76945889267,879,7877.236906532645,0.16500844753144359,3.720022549989361e-4
06053012600,under18,2499,51139.21711735849,106,748.3301152058832,0.04241696678671469,1.3456198760493452e-4
06053012600,over65,2499,51139.21711735849,16,53.21458597019614,0.006402561024409764,8.856832054816976e-6
06053012700,under18,3563,48694.672074352595,452,12106.687853955524,0.12685938815604828,8.919304706762634e-4
06053012700,over65,3563,48694.672074352595,745,7556.840753503755,0.20909346056693798,7.62961727670149e-4
06053012800,under18,5287,57950.68412154359,754,14930.017276263154,0.14261395876678645,4.91957347426118e-4
06053012800,over65,5287,57950.68412154359,1709,23841.612697591485,0.3232456969926234,6.363136637211184e-4
06053013000,under18,3130,19042.322225404427,308,1286.3887066823108,0.09840255591054313,1.501267454646304e-4
06053013000,over65,3130,19042.322225404427,689,4471.503404440091,0.22012779552715656,3.622353956200399e-4
06053013100,under18,1886,9342.48574939256,857,3196.2010698349054,0.4544008483563097,0.001440889658327714
06053013100,over65,1886,9342.48574939256,0,53.21458597019614,0,1.4960541414777007e-5
06053013200,under18,4162,31293.502462098466,557,4230.929130366496,0.13382988947621335,2.1189222097875703e-4
06053013200,over65,4162,31293.502462098466,1322,8426.012324350293,0.3176357520422874,6.686946052271487e-4
06053013300,under18,5955,141138.38563945272,1088,12922.644838831866,0.18270361041141897,4.972623571574971e-4
06053013300,over65,5955,141138.38563945272,731,6536.89452240833,0.12275398824517213,2.443076547946979e-4
06053013400,under18,1555,6341.774373850943,276,887.2793119058397,0.17749196141479098,4.495680332810962e-4
06053013400,over65,1555,6341.774373850943,311,887.2793119058397,0.2,4.718521466320148e-4
06053013500,under18,5163,79561.71875721768,1120,24789.497510185607,0.2169281425527794,7.895050764815754e-4
06053013500,over65,5163,79561.71875721768,957,9578.995020371209,0.18535735037768739,4.6189457565239144e-4
06053013600,under18,4335,72522.98112545154,990,13908.223316488205,0.22837370242214533,9.413800980805943e-4
06053013600,over65,4335,72522.98112545154,524,3265.3061224489793,0.12087658592848904,2.3014572289672817e-4
06053013700,under18,4649,68647.18544728891,1434,25367.097495403774,0.3084534308453431,8.714934313748841e-4
06053013700,over65,4649,68647.18544728891,352,2927.1717740966915,0.07571520757152075,1.5364276003326444e-4
06053013800,under18,6109,80593.85999759795,1454,18048.983287294097,0.23800949418890163,6.059640469584656e-4
06053013800,over65,6109,80593.85999759795,666,4230.929130366496,0.10901947945653953,1.3903600215500544e-4
06053013900,under18,2558,41720.23540063377,469,13481.397991518923,0.1833463643471462,0.0018459824603851151
06053013900,over65,2558,41720.23540063377,349,1969.3092266331612,0.1364347146207975,4.1964770484367517e-4
06053014000,under18,2605,18874.918007039843,656,4802.616383810202,0.25182341650671786,5.313365090185966e-4
06053014000,over65,2605,18874.918007039843,262,923.8643397603495,0.10057581573896353,1.6427783172647477e-4
06053014102,under18,2497,25561.109006753446,714,7451.5202187710765,0.28594313175810976,8.5991137009728e-4
06053014102,over65,2497,25561.109006753446,187,2733.160262747018,0.07488986784140969,4.153644332458236e-4
06053014104,under18,1917,23654.25300948809,6,44.71503404440092,0.003129890453834116,1.2230779262959121e-5
06053014104,over65,1917,23654.25300948809,0,53.21458597019614,0,1.4480596820800883e-5
06053014105,under18,3161,50864.64463558172,791,13340.601066139447,0.25023726668775703,0.0010163734951554996
06053014105,over65,3161,50864.64463558172,221,3335.1502665348617,0.06991458399240746,3.586676820873735e-4
06053014107,under18,7792,103023.4384382997,2491,33481.21321865097,0.3196868583162218,3.780309679199315e-4
06053014107,over65,7792,103023.4384382997,324,4887.242357332249,0.04158110882956879,7.756066094936564e-5
06053014201,under18,5672,85143.33755231382,1296,17401.539157990042,0.22849083215796898,6.790684495328702e-4
06053014201,over65,5672,85143.33755231382,829,4972.607422326105,0.14615655853314527,2.1109987086695322e-4
06053014202,under18,4520,69285.76047893126,1084,20582.219306916973,0.2398230088495575,8.123797652906006e-4
06053014202,over65,4520,69285.76047893126,635,4887.242357332249,0.1404867256637168,3.0614682829592705e-4
06053014301,under18,3167,34829.31606322927,546,6054.637337053427,0.1724029049573729,5.004456058985818e-4
06053014301,over65,3167,34829.31606322927,647,2191.0366681756454,0.20429428481212503,3.63381727874451e-4
06053014302,under18,4600,31078.79638953816,915,4887.242357332249,0.19891304347826086,2.890793200165037e-4
06053014302,over65,4600,31078.79638953816,656,3335.1502665348617,0.1426086956521739,1.8748616304206222e-4
06053014500,under18,4504,74500.78990401051,1107,23281.75090769671,0.24578152753108348,9.258232629170643e-4
06053014500,over65,4504,74500.78990401051,701,10306.261028630557,0.15563943161634103,5.970093288488758e-4
06053014601,under18,6052,404325.9023844939,1909,119644.4970020602,0.31543291473892926,0.004364959642225188
06053014601,over65,6052,404325.9023844939,390,4972.607422326105,0.06444150693985459,1.816066976063179e-4
06053014700,under18,7779,170877.94828207427,2297,47893.127373176525,0.29528216994472295,0.0010376680584906904
06053014700,over65,7779,170877.94828207427,664,13765.209116693304,0.08535801516904487,2.4805023231136094e-4
06053014800,under18,6342,83028.05775999851,2113,33481.21321865097,0.33317565436770735,6.032823891396285e-4
06053014800,over65,6342,83028.05775999851,336,3405.733502092553,0.052980132450331126,9.046984789630279e-5
06053980000,under18,42,1708.7794828207427,6,29.93320460823532,0.14285714285714285,0.03673823995354103
06053980000,over65,42,1708.7794828207427,0,53.21458597019614,0,0.030166998849317533
06053990000,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
06053990000,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
06055200201,under18,3290,25755.859609574924,856,5321.458597019614,0.2601823708206687,6.527099772005156e-4
06055200201,over65,3290,25755.859609574924,357,2023.63244981107,0.10851063829787234,2.1497365403965905e-4
06055200202,under18,2984,39757.20845151098,597,7662.900379708242,0.20006702412868632,0.0010393069082099103
06055200202,over65,2984,39757.20845151098,368,2134.4961705823116,0.12332439678284182,3.07623663359794e-4
06055200203,under18,2409,13061.224489795917,597,3477.0558291220514,0.24782067247820672,4.6092884484409354e-4
06055200203,over65,2409,13061.224489795917,191,1243.1518555815262,0.0792860107928601,2.0006707450819153e-4
06055200301,under18,5165,69285.76047893126,1345,16296.966953372568,0.26040658276863504,7.870138075243494e-4
06055200301,over65,5165,69285.76047893126,692,7346.938775510203,0.13397870280735721,3.2202144201240554e-4
06055200302,under18,3027,22728.540941048217,743,8993.265028963146,0.24545754872811365,8.320538441536233e-4
06055200302,over65,3027,22728.540941048217,374,1810.774105930285,0.12355467459530889,2.354912496991036e-4
06055200400,under18,4056,32159.717667057765,724,12375.717149693739,0.17850098619329388,6.8998425779965e-4
06055200400,over65,4056,32159.717667057765,800,4471.503404440091,0.19723865877712032,3.478553546391905e-4
06055200501,under18,5310,95742.27880378044,1561,36435.731377204575,0.29397363465160076,9.987777024392521e-4
06055200501,over65,5310,95742.27880378044,426,3769.7360519581302,0.08022598870056497,1.555517746657921e-4
06055200503,under18,1566,13622.934008370212,303,5960.403174397871,0.19348659003831417,0.002222516049628659
06055200503,over65,1566,13622.934008370212,136,748.3301152058832,0.08684546615581099,3.470442800644231e-4
06055200504,under18,6630,120487.06127992163,1759,41472.27021184209,0.26530920060331825,7.505376820956764e-4
06055200504,over65,6630,120487.06127992163,773,14051.976607754917,0.11659125188536953,2.8241603317234536e-4
06055200505,under18,2602,36668.175645088275,499,10554.595763158137,0.19177555726364334,0.0013597443480205592
06055200505,over65,2602,36668.175645088275,279,1561.3307341949908,0.10722521137586472,2.928796816693661e-4
06055200601,under18,5325,45011.04017886013,1352,9939.302112877745,0.2538967136150235,4.52851000646443e-4
06055200601,over65,5325,45011.04017886013,717,4635.5817111815295,0.13464788732394367,1.9225935878513164e-4
06055200602,under18,4365,58537.52275015936,861,9460.370839145979,0.1972508591065292,6.1606069332507e-4
06055200602,over65,4365,58537.52275015936,1013,10805.886863572952,0.2320733104238259,7.326109893313197e-4
06055200703,under18,2776,24029.711477166693,462,3405.733502092553,0.16642651296829972,5.2831693247427e-4
06055200703,over65,2776,24029.711477166693,712,1759.4072486396094,0.2564841498559078,4.334420406500419e-4
06055200704,under18,5122,52523.165898319494,1150,15379.015345386684,0.22452167122217884,4.852822508517688e-4
06055200704,over65,5122,52523.165898319494,714,3920.510712207019,0.13939867239359624,1.8834237420779074e-4
06055200705,under18,2997,17723.78303969845,768,6438.964902393731,0.25625625625625625,5.872953897200438e-4
06055200705,over65,2997,17723.78303969845,364,715.4405447104148,0.12145478812145478,1.0876060968262007e-4
06055200706,under18,3193,24789.497510185607,545,6341.774373850943,0.17068587535233323,5.511945203488402e-4
06055200706,over65,3193,24789.497510185607,594,2927.1717740966915,0.18603194487942373,3.712595779788672e-4
06055200707,under18,2982,38793.433172272984,575,5590.857438493732,0.19282360831656606,7.909331578449017e-4
06055200707,over65,2982,38793.433172272984,771,5590.857438493732,0.25855130784708247,9.203613218670179e-4
06055200802,under18,5583,80593.85999759795,1298,16923.716521465984,0.23249149202937489,6.827101477921536e-4
06055200802,over65,5583,80593.85999759795,1036,6734.971036852948,0.18556331721296793,3.0510597698956516e-4
06055200803,under18,2147,11973.281843294131,436,2248.3162572407864,0.20307405682347462,5.948624483974214e-4
06055200803,over65,2147,11973.281843294131,431,621.2063820548591,0.2007452258965999,2.3943753692922624e-4
06055200804,under18,5804,62424.035254663206,1747,22181.98279764599,0.30099931082012404,4.905932610457787e-4
06055200804,over65,5804,62424.035254663206,275,4471.503404440091,0.04738111647139903,1.2857892943107124e-4
06055200900,under18,694,28150.51597823375,4,13.303646492549035,0.005763688760806916,2.9563424821446333e-5
06055200900,over65,694,28150.51597823375,164,2424.5895732670615,0.23631123919308358,0.008297965448672874
06055201003,under18,5244,35513.34522038784,1452,8204.284882807808,0.2768878718535469,3.9735153136672525e-4
06055201003,over65,5244,35513.34522038784,653,8204.284882807808,0.12452326468344775,2.7831791084973606e-4
06055201004,under18,6234,31293.502462098466,1628,7037.628994558438,0.2611485402630735,2.360048989418428e-4
06055201004,over65,6234,31293.502462098466,750,3769.7360519581302,0.12030798845043311,8.534632796346371e-5
06055201005,under18,2404,17886.013617760364,666,3997.0066795391763,0.27703826955074873,9.291505719648581e-4
06055201005,over65,2404,17886.013617760364,289,851.4333755231382,0.120216306156406,1.9205396262091465e-4
06055201006,under18,3178,22363.429753974928,731,3997.0066795391763,0.2300188797986155,5.129097446354632e-4
06055201006,over65,3178,22363.429753974928,331,1200.6540959525505,0.10415355569540592,1.42900684629765e-4
06055201007,under18,4342,26344.545966870224,1038,8204.284882807808,0.23906034085674804,3.5531273081678387e-4
06055201007,over65,4342,26344.545966870224,349,2191.0366681756454,0.08037770612620912,1.0718928526037625e-4
06055201101,under18,2258,5145.554826729243,457,1158.8954277953824,0.20239149689991143,1.8595855119343392e-4
06055201101,over65,2258,5145.554826729243,452,562.0790643101966,0.20017714791851196,1.5068282531804274e-4
06055201102,under18,1717,19890.42968930442,199,1609.7412255984327,0.11589982527664532,6.366581140711988e-4
06055201102,over65,1717,19890.42968930442,513,4390.572888277085,0.2987769365171811,0.002091573544478915
06055201200,under18,5e3,39757.20845151098,840,10183.202298574475,0.168,3.624437938895612e-4
06055201200,over65,5e3,39757.20845151098,1371,8764.146672702582,0.2742,4.701327133897138e-4
06055201300,under18,2978,133.40601066139448,229,2365.0927097864947,0.07689724647414373,2.665961685405523e-4
06055201300,over65,2978,133.40601066139448,1472,10430.058850158443,0.49429147078576224,0.00117240607890366
06055201401,under18,3286,41472.27021184209,482,4718.729501759961,0.14668289713937918,5.196469327792962e-4
06055201401,over65,3286,41472.27021184209,951,5233.137166138524,0.2894096165550822,8.063468241115074e-4
06055201402,under18,3186,21463.585887048346,454,4802.616383810202,0.14249843063402384,4.3019947231094294e-4
06055201402,over65,3186,21463.585887048346,921,6734.971036852948,0.2890772128060264,4.8680420869905855e-4
06055201403,under18,733,4635.5817111815295,145,851.4333755231382,0.19781718963165076,0.0019223012059008746
06055201403,over65,733,4635.5817111815295,152,1117.8758511100227,0.2073669849931787,0.001709584402142646
06055201500,under18,2120,25755.859609574924,361,8650.696131780009,0.17028301886792452,0.0017586043369502689
06055201500,over65,2120,25755.859609574924,737,5145.554826729243,0.34764150943396227,0.0018374575981135687
06055201601,under18,2564,18708.252880147076,586,3549.1172476233587,0.22854914196567863,6.885110008905653e-4
06055201601,over65,2564,18708.252880147076,589,3335.1502665348617,0.2297191887675507,6.574898989702557e-4
06055201602,under18,3492,19548.969429328998,537,11973.281843294131,0.15378006872852235,9.439823969332576e-4
06055201602,over65,3492,19548.969429328998,958,7346.938775510203,0.2743413516609393,0.00048184274124395767
06055201700,under18,5852,84788.94319158174,738,11973.281843294131,0.12611073137388926,3.1025040439625675e-4
06055201700,over65,5852,84788.94319158174,1175,45528.404209125925,0.20078605604921396,0.001229640033653101
06055201800,under18,1744,8993.265028963146,319,1117.8758511100227,0.18291284403669725,4.664631604148513e-4
06055201800,over65,1744,8993.265028963146,307,1915.7250949270606,0.17603211009174313,5.382307029969027e-4
06055201900,under18,1365,18542.326844726118,171,2248.3162572407864,0.12527472527472527,0.001362860108205874
06055201900,over65,1365,18542.326844726118,335,1915.7250949270606,0.2454212454212454,0.001627585976204458
06055202000,under18,5281,106.79871767629642,1131,24598.442364723167,0.2141639840939216,8.818379398245792e-4
06055202000,over65,5281,106.79871767629642,1029,15988.026718156705,0.19484946032948305,5.731289869385899e-4
06057000102,under18,6894,39033.26835487477,1276,12784.804279339622,0.18508848273861328,2.4086425874243913e-4
06057000102,over65,6894,39033.26835487477,1864,8993.265028963146,0.2703800406150276,2.492635257053647e-4
06057000103,under18,7399,86568.30590996018,1163,17401.539157990042,0.15718340316258955,2.787957382200719e-4
06057000103,over65,7399,86568.30590996018,2142,22728.540941048217,0.28949858088930935,5.47696978433926e-4
06057000104,under18,3130,16765.920492234916,484,5145.554826729243,0.1546325878594249,4.843022715850835e-4
06057000104,over65,3130,16765.920492234916,1204,6054.637337053427,0.38466453674121404,8.712385590368061e-4
06057000105,under18,2828,52523.165898319494,627,19719.330013580806,0.2217114568599717,0.0021428349912885718
06057000105,over65,2828,52523.165898319494,608,1513.6593342633566,0.214992927864215,4.928217017322804e-4
06057000200,under18,2519,28972.38569488456,481,8878.33630509696,0.19094878920206432,0.0012327054992764745
06057000200,over65,2519,28972.38569488456,562,5410.519119372511,0.22310440651052005,0.0010799442791910242
06057000300,under18,2485,13622.934008370212,362,1375.0796832993042,0.14567404426559355,2.694915527400777e-4
06057000300,over65,2485,13622.934008370212,673,2365.0927097864947,0.27082494969818915,5.448032285522835e-4
06057000401,under18,5930,74169.30737890447,767,11060.134329875002,0.1293423271500843,2.79236498064641e-4
06057000401,over65,5930,74169.30737890447,2381,35742.833122384305,0.4015177065767285,6.763994580172367e-4
06057000402,under18,6709,246064.24552618695,1331,55632.89326595282,0.1983902220897302,0.0010208272412610719
06057000402,over65,6709,246064.24552618695,1242,40243.53063996082,0.18512445968102548,0.001081441414613581
06057000501,under18,5808,93498.39709537051,907,10554.595763158137,0.15616391184573003,3.8048227453475395e-4
06057000501,over65,5808,93498.39709537051,1832,23281.75090769671,0.3154269972451791,9.659511344268548e-4
06057000502,under18,4736,80939.38526066834,933,23467.6324128565,0.1970016891891892,9.062272596829693e-4
06057000502,over65,4736,80939.38526066834,1179,5145.554826729243,0.24894425675675674,4.530436353442795e-4
06057000600,under18,6816,84082.37174453304,1435,4e4,0.21053403755868544,7.807739579156588e-4
06057000600,over65,6816,84082.37174453304,1376,22001.274932788867,0.20187793427230047,3.998144698703947e-4
06057000701,under18,7278,93127.00363078684,1044,12922.644838831866,0.1434460016488046,2.8014153282977675e-4
06057000701,over65,7278,93127.00363078684,2072,18377.13990077697,0.284693597142072,4.894369521224311e-4
06057000702,under18,4190,38554.33708114301,796,15379.015345386684,0.1899761336515513,7.967346627251557e-4
06057000702,over65,4190,38554.33708114301,1057,5410.519119372511,0.2522673031026253,4.4793949486809643e-4
06057000801,under18,5203,82678.09794809732,634,6054.637337053427,0.12185277724389774,2.690034991471948e-4
06057000801,over65,5203,82678.09794809732,1371,20932.548664554095,0.26350182586969056,9.852960237833395e-4
06057000802,under18,6347,73508.55960310787,761,7985.513807152557,0.11989916495982354,2.2446050718023618e-4
06057000802,over65,6347,73508.55960310787,1944,39273.84262894836,0.30628643453600124,8.037328588383084e-4
06057000900,under18,4065,114651.19501852346,579,15379.015345386684,0.14243542435424356,0.0010714597268535418
06057000900,over65,4065,114651.19501852346,831,15379.015345386684,0.2044280442804428,0.0012206553351520972
06057001203,under18,2490,71544.05447104145,506,3265.3061224489793,0.20321285140562248,0.001003169460982835
06057001203,over65,2490,71544.05447104145,427,5500.318733197217,0.1714859437751004,0.001226471416454877
06057001204,under18,2203,56207.90643101967,314,10679.871767629642,0.1425329096686337,0.0019652919786619623
06057001204,over65,2203,56207.90643101967,403,2023.63244981107,0.18293236495687698,8.045373465173944e-4
06057001205,under18,5252,56207.90643101967,1292,8993.265028963146,0.246001523229246,4.493549774711871e-4
06057001205,over65,5252,56207.90643101967,558,5145.554826729243,0.10624523990860625,2.0954671100915185e-4
06057001206,under18,6556,139771.4359623433,1680,41472.27021184209,0.25625381330079317,7.513537274914785e-4
06057001206,over65,6556,139771.4359623433,400,6734.971036852948,0.06101281269066504,1.688014727319327e-4
06059001101,under18,4841,24218.549348213706,1195,4390.572888277085,0.24684982441644288,2.503202848932823e-4
06059001101,over65,4841,24218.549348213706,667,2669.9679419074105,0.1377814501136129,1.3354763252795276e-4
06059001102,under18,3330,19890.42968930442,779,11840.614924104546,0.23393393393393394,9.696281380302429e-4
06059001102,over65,3330,19890.42968930442,419,1708.7794828207427,0.12582582582582583,1.8249668762342495e-4
06059001103,under18,4753,56785.87596197374,1486,34829.31606322927,0.3126446454870608,0.001296032662277125
06059001103,over65,4753,56785.87596197374,635,17401.539157990042,0.1335998316852514,7.25420138748526e-4
06059001201,under18,5737,46048.72460527896,1704,19719.330013580806,0.29701934809133695,4.7570286593816855e-4
06059001201,over65,5737,46048.72460527896,436,5682.135235262054,0.07599790831445007,1.6455943340786095e-4
06059001202,under18,3777,30864.82940844966,1003,7877.236906532645,0.26555467302091607,7.047521082455845e-4
06059001202,over65,3777,30864.82940844966,382,2424.5895732670615,0.10113846968493513,1.9209012074935242e-4
06059001301,under18,6758,56207.90643101967,1362,16923.716521465984,0.20153891683930156,3.205711983658027e-4
06059001301,over65,6758,56207.90643101967,834,4972.607422326105,0.12340929269014501,1.2762368347508606e-4
06059001303,under18,5892,32597.25981836827,1442,7243.09642372114,0.2447386286490156,2.648825722065913e-4
06059001303,over65,5892,32597.25981836827,610,5321.458597019614,0.10353021045485404,1.432225153960518e-4
06059001304,under18,3827,44240.53731950001,1004,13481.397991518923,0.26234648549777895,7.125879823244711e-4
06059001304,over65,3827,44240.53731950001,532,3060.208239022182,0.1390122811601777,2.673187007549811e-4
06059001401,under18,4869,57658.37344444342,1203,23841.612697591485,0.24707332101047444,8.572027777796465e-4
06059001401,over65,4869,57658.37344444342,686,7451.5202187710765,0.14089135346066956,3.625934149555655e-4
06059001402,under18,5228,46309.99344056319,1394,15078.944207832521,0.26664116296863044,4.312317391906617e-4
06059001402,over65,5228,46309.99344056319,531,3621.9177575964745,0.10156847742922724,1.4999492375313738e-4
06059001403,under18,3195,14634.38068753984,648,2248.3162572407864,0.2028169014084507,2.7922120592463484e-4
06059001403,over65,3195,14634.38068753984,546,2733.160262747018,0.17089201877934274,2.2587881670762513e-4
06059001404,under18,4124,54775.91670439113,1129,11188.366700233737,0.27376333656644036,8.992346918498058e-4
06059001404,over65,4124,54775.91670439113,298,4553.173012074907,0.07225994180407372,2.509005861572807e-4
06059001501,under18,6139,57658.37344444342,1053,13908.223316488205,0.171526307216159,3.2403047457550953e-4
06059001501,over65,6139,57658.37344444342,1388,8764.146672702582,0.22609545528587718,3.1075687221558256e-4
06059001503,under18,5726,48963.331824354915,1425,13200.54323223178,0.24886482710443592,3.101241117623593e-4
06059001503,over65,5726,48963.331824354915,637,2607.5147125396106,0.11124694376528117,9.801054396754102e-5
06059001504,under18,4570,42719.48707051857,1115,16452.54570818821,0.2439824945295405,6.660105268078681e-4
06059001504,over65,4570,42719.48707051857,539,2669.9679419074105,0.11794310722100657,1.5629572737201546e-4
06059001505,under18,7011,53643.62856958084,1436,8993.265028963146,0.20482099557837682,2.287438572104828e-4
06059001505,over65,7011,53643.62856958084,973,24598.442364723167,0.13878191413493082,4.794154200158989e-4
06059001506,under18,4260,35284.59640986318,846,12784.804279339622,0.19859154929577466,6.278091358404355e-4
06059001506,over65,4260,35284.59640986318,1021,3695.457359041398,0.2396713615023474,3.153192654818771e-4
06059001507,under18,4625,43476.686283386145,1123,18377.13990077697,0.24281081081081082,7.392902732545113e-4
06059001507,over65,4625,43476.686283386145,487,2248.3162572407864,0.1052972972972973,1.2764306426345665e-4
06059001601,under18,8177,130389.03927347308,1846,18708.252880147076,0.22575516693163752,3.791851557685295e-4
06059001601,over65,8177,130389.03927347308,1795,19548.969429328998,0.2195181606946313,3.8634309569396657e-4
06059001602,under18,4929,17562.29155310834,894,4972.607422326105,0.18137553256238587,1.8089532119610924e-4
06059001602,over65,4929,17562.29155310834,1007,6149.610591180792,0.20430107526881722,2.2294999809698682e-4
06059001704,under18,7771,100695.30030210364,2099,26542.252935578937,0.27010680736070003,5.61179401467176e-4
06059001704,over65,7771,100695.30030210364,934,12240.832956088729,0.12019045167932055,1.7861388999865498e-4
06059001705,under18,4370,28354.874770188748,1040,8426.012324350293,0.2379862700228833,3.571293825139467e-4
06059001705,over65,4370,28354.874770188748,745,3549.1172476233587,0.17048054919908467,2.2900117226386547e-4
06059001706,under18,3799,30864.82940844966,483,5500.318733197217,0.1271387207159779,3.4654052236696267e-4
06059001706,over65,3799,30864.82940844966,1156,13622.934008370212,0.304290602790208,7.458962599953432e-4
06059001707,under18,7503,135262.97798431278,1314,24598.442364723167,0.17512994802079168,3.6326238752605074e-4
06059001707,over65,7503,135262.97798431278,1e3,8314.779057843145,0.1332800213248034,1.9038156003325557e-4
06059001708,under18,3576,36668.175645088275,565,3060.208239022182,0.15799776286353467,3.108880429238376e-4
06059001708,over65,3576,36668.175645088275,914,3920.510712207019,0.25559284116331094,4.93905922886166e-4
06059001801,under18,5232,100695.30030210364,1613,33259.11623137258,0.30829510703363916,8.653684448712446e-4
06059001801,over65,5232,100695.30030210364,362,3549.1172476233587,0.06918960244648319,1.4726352805714731e-4
06059001802,under18,8230,244859.5264271394,2642,110167.49660479855,0.3210206561360875,0.0012539501320178595
06059001802,over65,8230,244859.5264271394,545,8426.012324350293,0.06622114216281895,1.4025355525979866e-4
06059001901,under18,2776,15379.015345386684,584,5058.711578791771,0.21037463976945245,5.681254847305011e-4
06059001901,over65,2776,15379.015345386684,241,851.4333755231382,0.086815561959654175,1.255284227997862e-4
06059001902,under18,3029,16296.966953372568,473,3196.2010698349054,0.15615714757345658,3.050514595957579e-4
06059001902,over65,3029,16296.966953372568,347,1658.8908084736836,0.11455926048200726,2.04120086347728e-4
06059001903,under18,3612,24598.442364723167,951,6341.774373850943,0.2632890365448505,6.167890798701974e-4
06059001903,over65,3612,24598.442364723167,349,2306.3349377777367,0.09662236987818383,1.9437968414896654e-4
06059011000,under18,5888,97252.98177215658,757,35973.06011585258,0.1285665760869565,9.91259688688396e-4
06059011000,over65,5888,97252.98177215658,915,17241.52585434355,0.1554008152173913,4.295802960758985e-4
06059011101,under18,4504,29596.54844282666,1277,22363.429753974928,0.28352575488454707,9.851247452818716e-4
06059011101,over65,4504,29596.54844282666,270,2669.9679419074105,0.05994671403197158,1.2637323825264902e-4
06059011102,under18,4467,43985.18121599024,947,11188.366700233737,0.211999104544437,4.6163537787266014e-4
06059011102,over65,4467,43985.18121599024,514,2927.1717740966915,0.11506603984777256,1.758809477938854e-4
06059011200,under18,3871,42468.56551583966,706,3621.9177575964745,0.18238181348488763,3.3598102208248467e-4
06059011200,over65,3871,42468.56551583966,763,5321.458597019614,0.19710669077757687,4.652368285116422e-4
06059011300,under18,5035,70571.77963987768,958,22912.20517179257,0.19026812313803376,8.03013208281704e-4
06059011300,over65,5035,70571.77963987768,546,6245.322936779963,0.10844091360476664,2.790873798985234e-4
06059011401,under18,1996,11577.498360140797,426,4390.572888277085,0.21342685370741482,9.696763283879252e-4
06059011401,over65,1996,11577.498360140797,377,2023.63244981107,0.18887775551102204,6.11608352946971e-4
06059011402,under18,2426,6536.89452240833,503,2023.63244981107,0.20733718054410552,2.960881686008573e-4
06059011402,over65,2426,6536.89452240833,391,1420.5338088155136,0.16117065127782357,2.1251154113376787e-4
06059011403,under18,6722,88005.09973115547,1849,55632.89326595282,0.27506694436179707,0.0010838543564206686
06059011403,over65,6722,88005.09973115547,617,5590.857438493732,0.09178815828622434,1.401408965849165e-4
06059011502,under18,3982,38078.362173298476,858,3549.1172476233587,0.2154696132596685,3.3532281765835746e-4
06059011502,over65,3982,38078.362173298476,373,3549.1172476233587,0.09367152184831742,2.449010424658921e-4
06059011503,under18,1806,15530.159551371476,311,1077.5953658964718,0.17220376522702105,4.715820039734779e-4
06059011503,over65,1806,15530.159551371476,365,2927.1717740966915,0.20210409745293467,0.0010919421110575811
06059011504,under18,6148,90182.46320710267,588,26147.57808963332,0.09564085881587508,6.699488791282904e-4
06059011504,over65,6148,90182.46320710267,282,4718.729501759961,0.04586857514638907,1.1982125400139039e-4
