stplfips,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
0640508,2746,46309.99344056319,asian_nh,47,478.93127373176515,0.01711580480699199,6.531354381622698e-5
0640508,2746,46309.99344056319,hisp,423,29806.080875084306,0.1540422432629279,0.0038070591524714593
0640526,5665,105773.22825916244,white_nh,3651,97632.50524293011,0.6444836716681377,0.001673259534030828
0640526,5665,105773.22825916244,black_nh,0,106.79871767629642,0,3.327868905203563e-6
0640526,5665,105773.22825916244,asian_nh,943,32817.13953123123,0.16646072374227713,9.312614160705342e-4
0640526,5665,105773.22825916244,hisp,821,30651.60151883297,0.14492497793468667,8.858849781811887e-4
0640536,350,15834.66523775649,white_nh,134,8426.012324350293,0.38285714285714284,0.04983651883207032
0640536,350,15834.66523775649,black_nh,0,53.21458597019614,0,4.344047834301725e-4
0640536,350,15834.66523775649,asian_nh,0,53.21458597019614,0,4.344047834301725e-4
0640536,350,15834.66523775649,hisp,200,6536.89452240833,0.5714285714285714,0.0955705914872323
0640592,3762,496403.7656710489,white_nh,276,8878.33630509696,0.0733652312599681,8.161166427139813e-4
0640592,3762,496403.7656710489,black_nh,0,53.21458597019614,0,3.7600455413275535e-6
0640592,3762,496403.7656710489,asian_nh,0,53.21458597019614,0,3.7600455413275535e-6
0640592,3762,496403.7656710489,hisp,3417,498976.91263014934,0.9082934609250398,0.006320040949476908
0640704,21050,748.3301152058832,white_nh,4933,126035.79050452232,0.23434679334916864,2.8434660918701934e-4
0640704,21050,748.3301152058832,black_nh,1257,23096.60849400874,0.05971496437054632,5.211873108566332e-5
0640704,21050,748.3301152058832,asian_nh,5438,135710.4978704927,0.2583372921615202,3.061606641761994e-4
0640704,21050,748.3301152058832,hisp,8560,139317.26425291708,0.4066508313539192,3.1413390066466825e-4
0640746,1921,41968.93968089725,white_nh,293,6054.637337053427,0.15252472670484124,0.001905293998687521
0640746,1921,41968.93968089725,black_nh,0,53.21458597019614,0,1.4420355193657038e-5
0640746,1921,41968.93968089725,asian_nh,0,53.21458597019614,0,1.4420355193657038e-5
0640746,1921,41968.93968089725,hisp,1612,47362.459696418184,0.8391462779802187,0.004826064028403889
0640830,32320,1969.3092266331612,white_nh,16211,226564.42567973316,0.5015779702970297,2.164204431915077e-4
0640830,32320,1969.3092266331612,black_nh,1227,80939.38526066834,0.03796410891089109,7.748220432139952e-5
0640830,32320,1969.3092266331612,asian_nh,2321,73838.56394527026,0.07181311881188118,7.067743815454693e-5
0640830,32320,1969.3092266331612,hisp,11741,167377.98061732616,0.3632735148514851,1.5998555548444468e-4
0640872,288,67378.90448166592,white_nh,0,53.21458597019614,0,6.415724581669094e-4
0640872,288,67378.90448166592,black_nh,0,53.21458597019614,0,6.415724581669094e-4
0640872,288,67378.90448166592,asian_nh,0,53.21458597019614,0,6.415724581669094e-4
0640872,288,67378.90448166592,hisp,288,67378.90448166592,1,0
0640886,33191,1038.0539721547286,white_nh,4873,108159.01553015955,0.1468169081980055,9.815946818455492e-5
0640886,33191,1038.0539721547286,black_nh,3313,179013.8672037398,0.09981621523907083,1.624878559713569e-4
0640886,33191,1038.0539721547286,asian_nh,3213,98775.51020408163,0.0968033503058058,8.965320820441037e-5
0640886,33191,1038.0539721547286,hisp,20403,307367.44856385293,0.6147148323340664,2.7865228503267607e-4
0640928,1254,37369.94299757024,white_nh,739,25951.349303868225,0.5893141945773525,0.008249897750810982
0640928,1254,37369.94299757024,black_nh,3,23.650927097864948,0.0023923444976076554,1.5176193404937138e-5
0640928,1254,37369.94299757024,asian_nh,9,72.4309642372114,0.007177033492822967,4.728465903790487e-5
0640928,1254,37369.94299757024,hisp,135,4074.241738343142,0.1076555023923445,0.0023154836205764866
0640956,1557,188921.01883759387,white_nh,526,18874.918007039843,0.3378291586384072,0.016679886489725435
0640956,1557,188921.01883759387,black_nh,0,53.21458597019614,0,2.195095717073458e-5
0640956,1557,188921.01883759387,asian_nh,183,17082.251642168867,0.11753371868978806,0.008122944327524887
0640956,1557,188921.01883759387,hisp,818,129075.30418233386,0.525369299935774,0.031733813504133776
0640998,102,2993.320460823533,white_nh,85,2248.3162572407864,0.8333333333333334,0.41589879101322313
0640998,102,2993.320460823533,black_nh,5,44.71503404440092,0.049019607843137254,0.004989210831638035
0640998,102,2993.320460823533,asian_nh,5,44.71503404440092,0.049019607843137254,0.004989210831638035
0640998,102,2993.320460823533,hisp,7,62.45322936779963,0.06862745098039216,0.007357838489600498
0641026,102,1915.7250949270606,white_nh,51,505.9081124527675,0.5,0.0946596872534153
0641026,102,1915.7250949270606,black_nh,0,53.21458597019614,0,0.005114819874105742
0641026,102,1915.7250949270606,asian_nh,0,53.21458597019614,0,0.005114819874105742
0641026,102,1915.7250949270606,hisp,46,923.8643397603495,0.45098039215686275,0.051349271533109433
0641040,1637,10679.871767629642,white_nh,210,1658.8908084736836,0.12828344532681735,5.53456651862235e-4
0641040,1637,10679.871767629642,black_nh,8,36.95457359041398,0.004886988393402566,1.3885389856079348e-5
0641040,1637,10679.871767629642,asian_nh,7,44.71503404440092,0.004276114844227245,1.6759025568551413e-5
0641040,1637,10679.871767629642,hisp,1412,11577.498360140797,0.8625534514355528,0.0013552251139989605
0641110,232,5500.318733197217,white_nh,232,5500.318733197217,1,0
0641110,232,5500.318733197217,black_nh,0,53.21458597019614,0,9.886776525378294e-4
0641110,232,5500.318733197217,asian_nh,0,53.21458597019614,0,9.886776525378294e-4
0641110,232,5500.318733197217,hisp,0,53.21458597019614,0,9.886776525378294e-4
0641124,26645,683.2900656867545,white_nh,8505,121756.45088275237,0.3191968474385438,1.7140052126807934e-4
0641124,26645,683.2900656867545,black_nh,3394,83028.05775999851,0.1273784950272096,1.1693255393766307e-4
0641124,26645,683.2900656867545,asian_nh,1515,26740.69899575946,0.05685869769187465,3.766217770945189e-5
0641124,26645,683.2900656867545,hisp,11819,228885.1729012112,0.44357290298367424,3.222040841927378e-4
0641142,14182,409755.63788213336,white_nh,2379,44240.53731950001,0.16774784938654633,2.7728848920858905e-4
0641142,14182,409755.63788213336,black_nh,1937,81980.39559871027,0.13658158228740658,3.6959638587486584e-4
0641142,14182,409755.63788213336,asian_nh,2357,64877.81894106669,0.16619658722324074,3.7884023518263994e-4
0641142,14182,409755.63788213336,hisp,6040,36e4,0.4258919757439007,0.0014203656235336217
0641152,25525,427.1948707051857,white_nh,10329,210092.66359327798,0.40466209598432906,3.223552562956096e-4
0641152,25525,427.1948707051857,black_nh,1307,64259.93847063497,0.05120470127326151,9.86282287810976e-5
0641152,25525,427.1948707051857,asian_nh,1925,76505.20597555455,0.07541625857002938,1.1742097827212452e-4
0641152,25525,427.1948707051857,hisp,10651,313463.8445690635,0.41727717923604307,4.8100864995725647e-4
0641166,6601,86568.30590996018,white_nh,3320,63645.01436609049,0.5029540978639601,9.580762998314717e-4
0641166,6601,86568.30590996018,black_nh,995,32597.25981836827,0.15073473716103622,7.029629224870765e-4
0641166,6601,86568.30590996018,asian_nh,264,5774.152123502185,0.03999394031207393,1.2933832419199416e-4
0641166,6601,86568.30590996018,hisp,1573,34151.938729316986,0.2382972276927738,6.709653542453357e-4
0641180,21537,296015.37310261355,white_nh,341,8537.984682329246,0.01583321725402795,1.8247096269303537e-5
0641180,21537,296015.37310261355,black_nh,611,53643.62856958084,0.028369782235223105,1.1513692103357031e-4
0641180,21537,296015.37310261355,asian_nh,409,26740.69899575946,0.018990574360403027,5.742024710310811e-5
0641180,21537,296015.37310261355,hisp,20103,313463.8445690635,0.933416910433208,1.1977211249543815e-4
0641194,4255,378468.04815180943,white_nh,1180,55632.89326595282,0.2773207990599295,0.00468045028587479
0641194,4255,378468.04815180943,black_nh,260,24598.442364723167,0.06110458284371328,0.0012806019159726076
0641194,4255,378468.04815180943,asian_nh,35,478.93127373176515,0.008225616921269096,2.786733046233679e-5
0641194,4255,378468.04815180943,hisp,2659,300663.8889145518,0.6249118683901292,0.008443318825220175
0641208,1615,30864.82940844966,white_nh,1316,24408.12631073253,0.8148606811145511,0.01721565782714961
0641208,1615,30864.82940844966,black_nh,12,133.40601066139448,0.007430340557275541,5.180153425530543e-5
0641208,1615,30864.82940844966,asian_nh,0,53.21458597019614,0,2.0402605592000746e-5
0641208,1615,30864.82940844966,hisp,246,4230.929130366496,0.1523219814241486,0.001896713079187837
0641278,1368,20062.26845649984,white_nh,1237,18048.983287294097,0.9042397660818714,0.018409985206073294
0641278,1368,20062.26845649984,black_nh,55,2797.0916750584342,0.0402046783625731,0.0014773042881111875
0641278,1368,20062.26845649984,asian_nh,0,53.21458597019614,0,2.843534440628961e-5
0641278,1368,20062.26845649984,hisp,23,249.81291747119852,0.016812865497076022,1.365184843053072e-4
0641282,2531,26344.545966870224,white_nh,2184,31293.502462098466,0.8629000395100751,0.0018229031234727807
0641282,2531,26344.545966870224,black_nh,5,44.71503404440092,0.0019755037534571317,6.996272170056134e-6
0641282,2531,26344.545966870224,asian_nh,105,2424.5895732670615,0.04148557882259976,3.714117533348268e-4
0641282,2531,26344.545966870224,hisp,131,3335.1502665348617,0.05175819834057685,5.096152739673705e-4
0641390,0,53.21458597019614,white_nh,0,53.21458597019614,NaN,.
0641390,0,53.21458597019614,black_nh,0,53.21458597019614,NaN,.
0641390,0,53.21458597019614,asian_nh,0,53.21458597019614,NaN,.
0641390,0,53.21458597019614,hisp,0,53.21458597019614,NaN,.
0641474,46404,715.4405447104148,white_nh,31599,298003.15961604204,0.6809542280837859,1.382376331991172e-4
0641474,46404,715.4405447104148,black_nh,825,33927.62446762317,0.01777863977243341,1.5755773231289463e-5
0641474,46404,715.4405447104148,asian_nh,2817,60017.55342245545,0.06070597362296354,2.7870731833602605e-5
0641474,46404,715.4405447104148,hisp,9310,212327.6762040262,0.20062925609861218,9.859090726190413e-5
0641558,4931,158060.62397797508,white_nh,2482,33704.04929740117,0.5033461772459947,0.0030331317648847164
0641558,4931,158060.62397797508,black_nh,213,11060.134329875002,0.04319610626647739,4.4274374907966646e-4
0641558,4931,158060.62397797508,asian_nh,175,7985.513807152557,0.03548975866964105,3.202348080053882e-4
