stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0641936,over65,8537,1117.8758511100227,891,7451.5202187710765,0.1043692163523486,1.0207609228299405e-4
0641992,under18,88232,748.3301152058832,21167,162440.84958564685,0.23990162299392512,2.0860650338632027e-5
0641992,over65,88232,748.3301152058832,11100,111787.58511100229,0.1258046967086771,1.4358045056883516e-5
0642006,under18,13831,378.41483356583916,4266,40487.80037139346,0.3084375677825175,2.1146120005560717e-4
0642006,over65,13831,378.41483356583916,1454,22001.274932788867,0.10512616585930157,1.149894841924963e-4
0642104,under18,3283,55346.49532062712,878,35742.833122384305,0.2674383186110265,0.0029489709785366
0642104,over65,3283,55346.49532062712,484,2191.0366681756454,0.14742613463295767,3.14894703797601e-4
0642146,under18,591,34151.938729316986,255,14781.829436165592,0.43147208121827413,0.024117618620432168
0642146,over65,591,34151.938729316986,67,887.2793119058397,0.11336717428087986,0.0037969543063082227
0642202,under18,64403,816.3265306122448,18065,119644.4970020602,0.2804993556200798,2.883017830168638e-5
0642202,over65,64403,816.3265306122448,8943,51690.57935532746,0.13885999099420834,1.2458533809051824e-5
0642230,under18,162,1915.7250949270606,24,195.48969429328997,0.14814814814814814,0.009051051170237636
0642230,over65,162,1915.7250949270606,42,178.8601361776037,0.25925925925925924,0.011721776208715706
0642328,under18,591,11708.687096386766,132,2797.0916750584342,0.2233502538071066,0.006335872511220817
0642328,over65,591,11708.687096386766,90,887.2793119058397,0.15228426395939088,0.003317700033697545
0642370,under18,23961,533.6240426455779,4695,78536.22934008371,0.19594340803806184,1.3675614752980866e-4
0642370,over65,23961,533.6240426455779,3914,142511.98713980836,0.16334877509285922,2.481979123736619e-4
0642384,under18,201,13765.209116693304,73,2861.762178841659,0.36318407960199006,0.11577510686809532
0642384,over65,201,13765.209116693304,7,53.21458597019614,0.03482587064676617,0.0017303928028079396
0642412,under18,3111,226564.42567973316,1190,87285.22463761421,0.3825136612021858,0.005593435607970482
0642412,over65,3111,226564.42567973316,410,5500.318733197217,0.13179042108646738,9.749058429030819e-4
0642468,under18,20707,289.7238569488456,4044,48963.331824354915,0.19529627662143237,1.141664695448045e-4
0642468,over65,20707,289.7238569488456,2834,38793.433172272984,0.13686193074805622,9.046135538010058e-5
0642510,under18,899,15078.944207832521,100,1609.7412255984327,0.11123470522803114,0.002222609733955623
0642510,over65,899,15078.944207832521,63,887.2793119058397,0.07007786429365963,0.0011894697055969392
0642524,under18,43762,1708.7794828207427,12067,160974.1225598433,0.2757415108998675,8.398680818206002e-5
0642524,over65,43762,1708.7794828207427,4624,46309.99344056319,0.1056624468717152,2.417138011544066e-5
0642566,under18,1872,20932.548664554095,714,9939.302112877745,0.3814102564102564,0.0019672972643028424
0642566,over65,1872,20932.548664554095,121,999.2516698847941,0.06463675213675214,3.100989984422074e-4
0642580,under18,1767,34151.938729316986,519,12647.702811319186,0.2937181663837012,0.0031071443800627448
0642580,over65,1767,34151.938729316986,326,3695.457359041398,0.18449349179400112,0.0015558828397951052
0642622,under18,48,1759.4072486396094,0,53.21458597019614,0,0.02309660849400874
0642622,over65,48,1759.4072486396094,0,53.21458597019614,0,0.02309660849400874
0643000,under18,470489,8878.33630509696,111420,1060461.747397012,0.23681743887742326,4.7884184638496625e-6
0643000,over65,470489,8878.33630509696,50375,466044.8443750519,0.10706945327095851,2.1049118026859114e-6
0643126,under18,63,1375.0796832993042,23,310.78796389538155,0.36507936507936506,0.12448038061962452
0643126,over65,63,1375.0796832993042,10,119.73281843294129,0.15873015873015872,0.03889602244874943
0643140,under18,6727,195.48969429328997,1572,43985.18121599024,0.23368514939794857,9.717579711032919e-4
0643140,over65,6727,195.48969429328997,1009,21108.821980580367,0.14999256726624052,4.6637004306112527e-4
0643224,under18,11639,1969.3092266331612,2687,35973.06011585258,0.23086175788297963,2.6477504725427024e-4
0643224,over65,11639,1969.3092266331612,1915,12106.687853955524,0.16453303548414813,8.897692326069578e-5
0643252,under18,1447,117968.23754399904,405,29596.54844282666,0.27988942639944714,0.01854894833858423
0643252,over65,1447,117968.23754399904,181,5500.318733197217,0.12508638562543192,0.0035084962454324685
0643280,under18,30527,887.2793119058397,8060,30864.82940844966,0.2640285648769941,3.30540307676082e-5
0643280,over65,30527,887.2793119058397,6073,34829.31606322927,0.19893864447865825,3.733693032615305e-5
0643294,under18,8490,355.1334522038784,1844,8426.012324350293,0.21719670200235572,1.1666547513403304e-4
0643294,over65,8490,355.1334522038784,2226,12784.804279339622,0.26219081272084804,1.770307058035525e-4
0644000,under18,3949776,4390.572888277085,840195,5554689.627775057,0.21271965802617668,3.560404414149158e-7
0644000,over65,3949776,4390.572888277085,462838,3330347.6501510516,0.11718082240613138,2.1346996362223473e-7
0644028,under18,37559,310.78796389538155,12399,113829.32530187267,0.33012061023988926,8.066718056678451e-5
0644028,over65,37559,310.78796389538155,3620,38315.980081484835,0.09638169280332277,2.7159337548744715e-5
0644042,under18,483,35742.833122384305,97,2424.5895732670615,0.20082815734989648,0.016572438855556645
0644042,over65,483,35742.833122384305,96,2306.3349377777367,0.19875776397515527,0.015938784105827494
0644112,under18,30709,1038.0539721547286,6891,54491.73603348085,0.2243967566511446,5.7727467759234474e-5
0644112,over65,30709,1038.0539721547286,6051,60315.776831330084,0.1970432120876616,6.391595474280932e-5
0644140,under18,1928,40732.8091942979,365,9342.48574939256,0.18931535269709543,0.002120586318924644
0644140,over65,1928,40732.8091942979,454,3920.510712207019,0.2354771784232365,0.0016623133746122955
0644168,under18,788,8993.265028963146,127,1375.0796832993042,0.16116751269035534,0.0025906997200537403
0644168,over65,788,8993.265028963146,141,1038.0539721547286,0.17893401015228427,0.002135449824670865
0644182,under18,15714,161462.29247697268,2789,61817.98024778042,0.1774850451826397,2.2974856406634655e-4
0644182,over65,15714,161462.29247697268,3603,31725.131881634497,0.22928598701794578,1.6285413296149046e-4
0644242,under18,1658,18874.918007039843,370,4074.241738343142,0.22316043425814233,0.0018240411993632156
0644242,over65,1658,18874.918007039843,425,3920.510712207019,0.2563329312424608,0.0018773315563330331
0644280,under18,2055,27340.471725131883,830,8314.779057843145,0.40389294403892945,0.00302503935454223
0644280,over65,2055,27340.471725131883,30,212.85834388078456,0.014598540145985401,5.1783987409389396e-5
0644350,under18,1443,44753.46680093495,212,13908.223316488205,0.1469161469161469,0.006215514396344559
0644350,over65,1443,44753.46680093495,373,7662.900379708242,0.25848925848925847,0.005116188889825923
0644364,under18,1082,16296.966953372568,262,1513.6593342633566,0.24214417744916822,0.00210913287740596
0644364,over65,1082,16296.966953372568,227,2545.800574643619,0.2097966728280961,0.0027872545298730004
0644378,under18,3448,27340.471725131883,971,5682.135235262054,0.2816125290023202,6.603232951699909e-4
0644378,over65,3448,27340.471725131883,706,1810.774105930285,0.20475638051044084,2.4872586426782553e-4
0644399,under18,7054,62120.638205485906,1569,11577.498360140797,0.22242699177771477,2.944364849143866e-4
0644399,over65,7054,62120.638205485906,1457,11188.366700233737,0.20654947547490785,2.781129711681749e-4
0644406,under18,3144,86568.30590996018,795,20408.163265306124,0.25286259541984735,0.0026245816562580518
0644406,over65,3144,86568.30590996018,405,5321.458597019614,0.12881679389312978,6.836756026638208e-4
0644420,under18,5472,149950.20371208692,1070,21463.585887048346,0.19554093567251463,9.083029985425654e-4
0644420,over65,5472,149950.20371208692,1092,21108.821980580367,0.19956140350877194,9.044099547067559e-4
0644574,under18,71350,1708.7794828207427,21063,265741.8168716105,0.29520672740014015,5.217092166259633e-5
0644574,over65,71350,1708.7794828207427,4940,46309.99344056319,0.06923615977575333,9.095151551038603e-6
0644644,under18,901,20757.014439999628,164,5058.711578791771,0.18201997780244172,0.005384330988563143
0644644,over65,901,20757.014439999628,144,683.2900656867545,0.1598224195338513,0.0014948130847627244
0644672,under18,43,1077.5953658964718,0,53.21458597019614,0,0.028780197928716136
0644672,over65,43,1077.5953658964718,33,961.1884590866678,0.7674418604651163,0.17659293635107481
0644700,under18,380,21821.306159403553,73,4471.503404440091,0.19210526315789472,0.025389200084679733
0644700,over65,380,21821.306159403553,49,2306.3349377777367,0.12894736842105264,0.018484536313402727
0644760,under18,1060,36901.35900444379,276,5410.519119372511,0.26037735849056604,0.00704191639746793
0644760,over65,1060,36901.35900444379,193,9108.932844301144,0.1820754716981132,0.007018154392536589
0644770,under18,27,505.9081124527675,0,53.21458597019614,0,0.07299668857365725
0644770,over65,27,505.9081124527675,2,3.3259116231372587,0.07407407407407407,0.008370114505802396
0644784,under18,1108,16452.54570818821,228,4972.607422326105,0.20577617328519857,0.0034829917358012523
0644784,over65,1108,16452.54570818821,300,1915.7250949270606,0.27075812274368233,0.002542927527129834
0644812,under18,91,2365.0927097864947,41,478.93127373176515,0.45054945054945056,0.11581123207527375
0644812,over65,91,2365.0927097864947,0,53.21458597019614,0,0.0064261062637599505
0644826,under18,13930,748.3301152058832,5087,33481.21321865097,0.36518305814788227,1.7202934430531665e-4
0644826,over65,13930,748.3301152058832,629,5233.137166138524,0.04515434314429289,2.696082909090933e-5
0644830,under18,15,230.96608494008737,0,53.21458597019614,0,0.23650927097864952
0644830,over65,15,230.96608494008737,0,53.21458597019614,0,0.23650927097864952
0644910,under18,16963,309392.92874234344,4016,74833.0115205883,0.2367505747804044,1.998005369396828e-4
0644910,over65,16963,309392.92874234344,2457,17723.78303969845,0.14484466191121853,8.41542912682229e-5
0644924,under18,145,1375.0796832993042,9,44.71503404440092,0.06206896551724138,0.0023787208651289047
0644924,over65,145,1375.0796832993042,24,119.73281843294129,0.16551724137931034,0.0074865371022447705
0645006,under18,4363,101081.47559612348,1021,17886.013617760364,0.23401329360531745,0.0012303920993364558
0645006,over65,4363,101081.47559612348,704,8094.52979924428,0.1613568645427458,5.634808298094554e-4
0645022,under18,64058,591.2731774466237,21737,173400.09792962004,0.3393331043741609,4.2240790258383555e-5
0645022,over65,64058,591.2731774466237,5313,65498.655777385655,0.08294046020793656,1.5960947405301993e-5
0645050,under18,9947,290091.92450180615,2719,82678.09794809732,0.2733487483663416,6.165436773082804e-4
0645050,over65,9947,290091.92450180615,822,11447.048715366636,0.08263798130089474,1.3571574360301126e-4
0645064,under18,727,31293.502462098466,215,6936.0039171848,0.29573590096286106,0.018301597410780197
0645064,over65,727,31293.502462098466,39,887.2793119058397,0.05364511691884457,0.0018491619353293116
0645092,under18,482,12922.644838831866,141,2248.3162572407864,0.2925311203319502,0.014437443243451533
0645092,over65,482,12922.644838831866,46,310.78796389538155,0.0954356846473029,0.0018443510966100283
0645120,under18,12346,226564.42567973316,2156,37369.94299757024,0.17463145958205087,2.905012823241242e-4
0645120,over65,12346,226564.42567973316,2917,23654.25300948809,0.2362708569577191,2.3816482007174954e-4
0645232,under18,1287,42971.147716669286,441,6835.117931282971,0.34265734265734266,0.007172637624965711
0645232,over65,1287,42971.147716669286,90,748.3301152058832,0.06993006993006994,5.786562369886348e-4
0645246,under18,12871,651.8786781349027,2106,19379.347936549,0.16362365006603993,1.1687544800764965e-4
0645246,over65,12871,651.8786781349027,2899,34602.784527120035,0.22523502447362287,2.086753777496673e-4
0645358,under18,8092,106.79871767629642,1610,43223.54745429181,0.19896193771626297,6.600338039142424e-4
0645358,over65,8092,106.79871767629642,616,25173.82507552591,0.07612456747404844,3.844384209360694e-4
0645386,under18,168,3196.2010698349054,27,310.78796389538155,0.16071428571428573,0.01393646904203941
0645386,over65,168,3196.2010698349054,36,332.5911623137259,0.21428571428571427,0.016983967444482842
0645400,under18,35698,621.2063820548591,8934,39033.26835487477,0.2502661213513362,3.0599478800960444e-5
0645400,over65,35698,621.2063820548591,5751,30864.82940844966,0.16110146226679367,2.420745831218921e-5
0645414,under18,823,6536.89452240833,101,1038.0539721547286,0.1227217496962333,0.0013872198539672835
0645414,over65,823,6536.89452240833,106,621.2063820548591,0.12879708383961117,0.0010772385222573408
0645484,under18,75314,961.1884590866678,20586,262617.307674541,0.27333563480893325,4.628637212960178e-5
0645484,over65,75314,961.1884590866678,8803,73508.55960310787,0.1168839790742757,1.2957132359291448e-5
0645512,under18,404,9108.932844301144,110,2993.320460823533,0.2722772277227723,0.014202227342319029
0645512,over65,404,9108.932844301144,109,887.2793119058397,0.2698019801980198,0.009498743070111174
0645680,under18,1065,24029.711477166693,134,6936.0039171848,0.12582159624413145,0.005779794815521255
0645680,over65,1065,24029.711477166693,542,4310.381463585887,0.5089201877934272,0.009287461403175786
0645736,under18,1127,11577.498360140797,365,4152.2158886189145,0.323868677905945,0.0023130260219285047
0645736,over65,1127,11577.498360140797,144,505.9081124527675,0.12777284826974267,5.471264742960513e-4
0645778,under18,21227,923.8643397603495,4555,33037.758335566,0.21458519809676355,7.322742344971114e-5
0645778,over65,21227,923.8643397603495,2940,24408.12631073253,0.13850285014368494,5.41304640624892e-5
0645806,under18,9691,306693.76668729965,611,26542.252935578937,0.0630481890413786,2.6963736121728946e-4
0645806,over65,9691,306693.76668729965,978,33037.758335566,0.10091837787638015,3.1852288382192495e-4
0645820,under18,3016,38315.980081484835,852,15682.042848828076,0.28249336870026526,0.0013878602053029395
0645820,over65,3016,38315.980081484835,311,2927.1717740966915,0.10311671087533157,3.665890382113135e-4
0645932,under18,1338,17082.251642168867,161,1862.8800546927691,0.1203288490284006,0.0011787301179552912
0645932,over65,1338,17082.251642168867,472,5774.152123502185,0.35276532137518685,0.004412764471550969
0645988,under18,190,5774.152123502185,21,378.41483356583916,0.11052631578947368,0.012436350686528845
0645988,over65,190,5774.152123502185,96,2607.5147125396106,0.5052631578947369,0.11306379408758073
0646100,under18,298,11447.048715366636,86,3335.1502665348617,0.28859060402684567,0.026820730117115
0646100,over65,298,11447.048715366636,24,310.78796389538155,0.08053691275167785,0.004335792826934161
0646114,under18,37902,478.93127373176515,7252,56496.521650760806,0.1913355495752203,3.931539598329567e-5
0646114,over65,37902,478.93127373176515,5731,45528.404209125925,0.15120574112184054,3.1684999927821896e-5
0646170,under18,12225,178.8601361776037,3165,30439.112720688092,0.2588957055214724,2.035931550288545e-4
0646170,over65,12225,178.8601361776037,1332,14487.671030385898,0.10895705521472393,9.692530671758728e-5
0646223,under18,1221,21108.821980580367,409,4972.607422326105,0.33497133497133497,0.004924159973800103
0646223,over65,1221,21108.821980580367,113,478.93127373176515,0.09254709254709255,4.4252041715518226e-4
0646226,under18,4201,40732.8091942979,1106,9460.370839145979,0.26327064984527493,6.96018880057936e-4
0646226,over65,4201,40732.8091942979,342,2134.4961705823116,0.08140918828850274,1.3624186512648065e-4
0646338,under18,942,25951.349303868225,254,5774.152123502185,0.26963906581740976,0.008633380253020061
0646338,over65,942,25951.349303868225,151,1375.0796832993042,0.1602972399150743,0.0023010905636434618
0646400,under18,4953,148072.91137369387,1486,35742.833122384305,0.3000201897839693,0.002000276002150101
0646400,over65,4953,148072.91137369387,336,2607.5147125396106,0.06783767413688674,1.3406615163839898e-4
0646436,under18,5828,77517.391746196,1092,12511.340434770558,0.1873713109128346,4.4847813175272796e-4
0646436,over65,5828,77517.391746196,862,4635.5817111815295,0.14790665751544269,1.8640579176458185e-4
0646492,under18,27700,402.4353063996082,8514,72195.93314917639,0.30736462093862815,9.404255740902157e-5
0646492,over65,27700,402.4353063996082,1934,18212.69204829963,0.06981949458483755,2.373382980624188e-5
0646520,under18,2656,120065.40959525504,479,21463.585887048346,0.18034638554216867,0.0035961841873785594
0646520,over65,2656,120065.40959525504,492,5682.135235262054,0.1852409638554217,0.0013895121350849615
0646618,under18,379,6149.610591180792,22,230.96608494008737,0.05804749340369393,0.0017521965768051997
0646618,over65,379,6149.610591180792,121,1862.8800546927691,0.31926121372031663,0.01733276611165068
0646632,under18,3448,39273.84262894836,735,13061.224489795917,0.21316705336426914,9.485149529354298e-4
0646632,over65,3448,39273.84262894836,684,9225.339751110947,0.19837587006960558,6.45974260845116e-4
0646646,under18,20402,1218708.6224258833,6380,388253.9887842869,0.31271443976080776,6.464420639532741e-4
0646646,over65,20402,1218708.6224258833,2180,79561.71875721768,0.10685226938535437,2.2457200527717828e-4
0646660,under18,7893,488724.23573322495,2981,154695.1709610961,0.3776764221462055,0.0036020630252091975
0646660,over65,7893,488724.23573322495,354,6734.971036852948,0.04484986697073356,1.2388624819975984e-4
0646702,under18,3182,143431.4169307379,490,28150.51597823375,0.1539912005028284,0.002444343912973053
0646702,over65,3182,143431.4169307379,579,12511.340434770558,0.1819610307982401,0.001704702911544664
0646814,under18,664,17562.29155310834,0,53.21458597019614,0,1.2069645896128826e-4
0646814,over65,664,17562.29155310834,276,8426.012324350293,0.41566265060240964,0.01222891495853342
0646828,under18,11396,378.41483356583916,4147,58832.05070167496,0.3638996138996139,4.526255163598206e-4
0646828,over65,11396,378.41483356583916,648,6536.89452240833,0.056862056862056864,5.032517580034496e-5
0646842,under18,86820,1561.3307341949908,20919,199094.98249277077,0.24094678645473394,2.6401158378560267e-5
0646842,over65,86820,1561.3307341949908,16268,119224.32350033722,0.18737618060354758,1.5809770805120124e-5
0646870,under18,33661,1513.6593342633566,8633,56785.87596197374,0.2564689106087163,5.0029271982781076e-5
0646870,over65,33661,1513.6593342633566,4609,43730.564203952286,0.13692403671905173,3.856995495873795e-5
0646884,under18,10129,137507.96832993042,2477,42719.48707051857,0.2445453647941554,3.362310435842161e-4
0646884,over65,10129,137507.96832993042,1038,10306.261028630557,0.10247803336953303,1.1452943149444877e-4
0646898,under18,82008,1862.8800546927691,25047,216833.17781616948,0.30542142230026337,3.2215516859342214e-5
0646898,over65,82008,1862.8800546927691,7923,77517.391746196,0.09661252560725783,1.152362937560617e-5
0646926,under18,451,4887.242357332249,104,851.4333755231382,0.23059866962305986,0.00546367095475441
0646926,over65,451,4887.242357332249,86,355.1334522038784,0.19068736141906872,0.002619661383464388
0647013,under18,288,1810.774105930285,16,133.40601066139448,0.05555555555555555,0.00154100600034329
0647013,over65,288,1810.774105930285,58,289.7238569488456,0.2013888888888889,0.004378427611473624
0647066,under18,644,26740.69899575946,154,3844.753836346671,0.2391304347826087,0.012957343908123739
0647066,over65,644,26740.69899575946,97,1759.4072486396094,0.15062111801242237,0.005704993131093522
0647086,under18,291,4972.607422326105,46,310.78796389538155,0.15807560137457044,0.005137432951545268
0647086,over65,291,4972.607422326105,107,961.1884590866678,0.36769759450171824,0.019289953424413177
0647164,under18,114,1513.6593342633566,22,106.79871767629642,0.19298245614035087,0.012555460471634883
0647164,over65,114,1513.6593342633566,12,29.93320460823532,0.10526315789473684,0.003593802184312918
0647192,under18,391,8204.284882807808,185,2861.762178841659,0.4731457800511509,0.03073259752144138
0647192,over65,391,8204.284882807808,4,9.238643397603495,0.010230179028132993,6.604663532343157e-5
0647332,under18,627,33927.62446762317,178,9460.370839145979,0.2838915470494418,0.031019710406275585
0647332,over65,627,33927.62446762317,75,2248.3162572407864,0.11961722488038277,0.006953855412391155
0647374,under18,1424,73179.29435241727,315,9818.46065723709,0.22120786516853932,0.006607898103675031
0647374,over65,1424,73179.29435241727,203,5321.458597019614,0.1425561797752809,0.0033576822907847676
0647430,under18,8819,263864.8940789535,1964,89090.45555750593,0.22270098650640663,9.77230694093687e-4
0647430,over65,8819,263864.8940789535,1073,12375.717149693739,0.12166912348338814,2.093456550362202e-4
0647472,under18,183,13622.934008370212,32,816.3265306122448,0.17486338797814208,0.036814409778309284
0647472,over65,183,13622.934008370212,53,2424.5895732670615,0.2896174863387978,0.10652028907350836
0647486,under18,22738,505.9081124527675,4282,29179.700852726783,0.18831911337848536,5.640390811610366e-5
0647486,over65,22738,505.9081124527675,4496,23654.25300948809,0.19773067112322984,4.571317690188852e-5
0647710,under18,14392,310.78796389538155,3482,28765.80962851415,0.24193996664813786,1.3879044225831313e-4
0647710,over65,14392,310.78796389538155,3149,67694.86608586393,0.21880211228460256,3.267517843781557e-4
0647724,under18,657,9342.48574939256,176,2797.0916750584342,0.2678843226788432,0.004926818123374064
0647724,over65,657,9342.48574939256,141,781.9587771731599,0.2146118721461187,0.0028084331815322705
0647766,under18,75498,562.0790643101966,16271,164900.1764580889,0.21551564279848473,2.8925539226045548e-5
0647766,over65,75498,562.0790643101966,8928,118804.889090086,0.11825478820631011,2.084177413259128e-5
0647794,under18,310,16765.920492234916,131,6635.563233894734,0.42258064516129035,0.10020319931485341
0647794,over65,310,16765.920492234916,36,310.78796389538155,0.11612903225806452,0.005586809210432964
0647822,under18,1207,28972.38569488456,168,5682.135235262054,0.1391880695940348,0.003515013548551778
0647822,over65,1207,28972.38569488456,200,8993.265028963146,0.16570008285004142,0.005627065135353621
0648046,under18,6916,225408.48661782502,1006,30439.112720688092,0.1454598033545402,7.360997935148359e-4
0648046,over65,6916,225408.48661782502,1791,19719.330013580806,0.2589647194910353,7.28310024692398e-4
0648060,under18,710,39515.15599449377,144,7985.513807152557,0.2028169014084507,0.019065577695892795
0648060,over65,710,39515.15599449377,20,378.41483356583916,0.028169014084507043,8.128741266598499e-4
0648147,under18,2651,43223.54745429181,322,5682.135235262054,0.12146359864202187,7.177836566183952e-4
0648147,over65,2651,43223.54745429181,640,6054.637337053427,0.24141833270463975,0.0012199871908576282
0648186,under18,4014,51139.21711735849,928,5410.519119372511,0.2311908320876931,5.054475135450288e-4
0648186,over65,4014,51139.21711735849,578,4074.241738343142,0.1439960139511709,3.1867821359653654e-4
0648256,under18,96535,2306.3349377777367,19149,133480.28935431121,0.19836328792665872,1.4313708616609955e-5
0648256,over65,96535,2306.3349377777367,17897,200181.44695632893,0.18539389858600508,2.147248014680614e-5
0648298,under18,1065,86568.30590996018,123,4718.729501759961,0.11549295774647887,0.005178365424022945
0648298,over65,1065,86568.30590996018,249,11973.281843294131,0.23380281690140844,0.01472849804756138
0648354,under18,210166,5233.137166138524,53675,370285.196921684,0.25539335572832905,8.375503189635066e-6
0648354,over65,210166,5233.137166138524,28469,195853.32729741966,0.13545958908672193,4.431931666441763e-6
0648448,under18,104,1609.7412255984327,25,269.39884147411794,0.2403846153846154,0.03350752192968593
0648448,over65,104,1609.7412255984327,11,106.79871767629642,0.10576923076923077,0.011539118187793853
0648452,under18,4222,70571.77963987768,1092,24218.549348213706,0.25864519185220275,0.0010938106425214234
0648452,over65,4222,70571.77963987768,455,7346.938775510203,0.10776882993841781,4.5814517977418135e-4
0648480,under18,604,53362.40426455779,176,13200.54323223178,0.2913907284768212,0.04860386594144928
0648480,over65,604,53362.40426455779,127,1658.8908084736836,0.21026490066225165,0.011014082689144005
0648592,under18,160,2191.0366681756454,35,402.4353063996082,0.21875,0.019815618533851834
0648592,over65,160,2191.0366681756454,33,195.48969429328997,0.20625,0.011277122658617404
0648602,under18,58,1658.8908084736836,24,478.93127373176515,0.41379310344827586,0.22680571004615735
0648602,over65,58,1658.8908084736836,0,53.21458597019614,0,0.01581884244060527
0648641,under18,3346,100695.30030210364,625,22728.540941048217,0.1867901972504483,0.0017163014614594468
0648641,over65,3346,100695.30030210364,731,13061.224489795917,0.21846981470412433,0.0015959065515126119
0648648,under18,37138,2861.762178841659,8063,113419.49908075499,0.21710916042867145,8.213606157029043e-5
0648648,over65,37138,2861.762178841659,4859,50590.811245276745,0.1308363401367871,3.664492863390305e-5
0648676,under18,324,14341.700464703761,119,2424.5895732670615,0.36728395061728397,0.04152614995017138
0648676,over65,324,14341.700464703761,37,505.9081124527675,0.11419753086419752,0.0066009308697023384
0648690,under18,1385,20408.163265306124,264,2797.0916750584342,0.19061371841155234,0.0018447228581540153
0648690,over65,1385,20408.163265306124,199,1330.3646492549035,0.14368231046931407,9.131791870225543e-4
0648718,under18,2800,135262.97798431278,604,18874.918007039843,0.21571428571428572,0.003210339698164785
0648718,over65,2800,135262.97798431278,569,15078.944207832521,0.2032142857142857,0.002635812545628547
0648760,under18,2909,131709.4261878586,484,25561.109006753446,0.16638019938123066,0.0025897367199529345
0648760,over65,2909,131709.4261878586,607,20932.548664554095,0.20866277071158473,0.0031513012962979463
0648788,under18,38613,683.2900656867545,9891,111381.45434724366,0.2561572527387149,7.467426206692366e-5
0648788,over65,38613,683.2900656867545,4147,44240.53731950001,0.10739906249190687,2.9667156767898663e-5
0648816,under18,63468,2733.160262747018,14115,149010.0793599468,0.22239553790886746,3.6958288426168726e-5
0648816,over65,63468,2733.160262747018,9303,89817.72156576527,0.1465778029873322,2.2282728914946656e-5
0648844,under18,8984,123032.49230882937,1636,20062.26845649984,0.18210151380231523,2.9911373281617953e-4
0648844,over65,8984,123032.49230882937,2573,17241.52585434355,0.28639804096170973,3.386489786113724e-4
0648872,under18,28671,748.3301152058832,4299,66122.44897959185,0.1499424505597991,8.041790051482681e-5
0648872,over65,28671,748.3301152058832,5224,51414.52869060707,0.18220501552090962,6.251586940251544e-5
0648914,under18,61056,1286.3887066823108,9929,101468.3899816151,0.1626212002096436,2.720999370665143e-5
0648914,over65,61056,1286.3887066823108,12771,73508.55960310787,0.2091686320754717,1.9703735671371814e-5
0648916,under18,284,29179.700852726783,138,7346.938775510203,0.4859154929577465,0.17651099436147347
0648916,over65,284,29179.700852726783,0,53.21458597019614,0,6.597721926477403e-4
0648928,under18,1009,20932.548664554095,102,1466.7270258035312,0.10109018830525272,0.001650793478077338
0648928,over65,1009,20932.548664554095,214,2545.800574643619,0.21209117938553024,0.003425466607692294
0648956,under18,3551,162.96966953372566,887,8993.265028963146,0.24978879188960856,7.124013382822637e-4
0648956,over65,3551,162.96966953372566,804,7556.840753503755,0.22641509433962265,5.986300684520115e-4
0648998,under18,93,1513.6593342633566,17,378.41483356583916,0.1827956989247312,0.03790461505355535
0648998,over65,93,1513.6593342633566,18,62.45322936779963,0.1935483870967742,0.013776897746767991
0649045,under18,2038,126900.52752653799,408,13061.224489795917,0.20019627085377822,0.004369196558158495
0649045,over65,2038,126900.52752653799,279,7662.900379708242,0.13689892051030422,0.0024175559050007346
0649138,under18,36060,961.1884590866678,8572,89453.71901589971,0.23771491957848032,6.875165828746618e-5
0649138,over65,36060,961.1884590866678,3969,26147.57808963332,0.11006655574043261,2.0099561086983666e-5
0649180,under18,4478,684517.3270756921,1295,183152.77944586618,0.2891916033943725,0.011988548866461146
0649180,over65,4478,684517.3270756921,1144,46309.99344056319,0.2554711924966503,0.0045373620405469274
0649187,under18,17231,505.9081124527675,3893,33927.62446762317,0.2259300098659393,1.141830926417143e-4
0649187,over65,17231,505.9081124527675,3416,29806.080875084306,0.1982473449016308,1.0032151971304864e-4
0649270,under18,203691,2607.5147125396106,59237,475219.556360344,0.2908179546469898,1.144851185262148e-5
0649270,over65,203691,2607.5147125396106,16270,180044.16071544052,0.07987589044189483,4.339055735708564e-6
0649278,under18,43136,1077.5953658964718,11739,106169.01174231575,0.2721392804154303,5.7015305403428704e-5
0649278,over65,43136,1077.5953658964718,5450,44753.46680093495,0.12634458456973294,2.4042519844820166e-5
0649348,under18,3231,49502.868598774956,583,14341.700464703761,0.1804394924172083,0.00121942001543106
0649348,over65,3231,49502.868598774956,601,8094.52979924428,0.18601052305787683,9.394564312496027e-4
0649362,under18,10568,332.5911623137259,1508,11708.687096386766,0.14269492808478426,1.0477829503291817e-4
0649362,over65,10568,332.5911623137259,2929,19719.330013580806,0.2771574564723694,1.7633702451171093e-4
0649432,under18,155,3769.7360519581302,40,851.4333755231382,0.25806451612903225,0.04588918199815949
0649432,over65,155,3769.7360519581302,21,106.79871767629642,0.13548387096774195,0.0073255166539131136
0649446,under18,3915,189449.83878567273,1190,51690.57935532746,0.30395913154533843,0.0045144550640774
0649446,over65,3915,189449.83878567273,612,7985.513807152557,0.15632183908045977,8.23045794920143e-4
0649488,under18,55,1513.6593342633566,0,53.21458597019614,0,0.017591598667833434
0649488,over65,55,1513.6593342633566,10,83.14779057843147,0.18181818181818182,0.04402846799274267
0649544,under18,85,5500.318733197217,54,2545.800574643619,0.6352941176470588,0.6596154467078359
